F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
1.016,1.079,0.951,0.966,0.509,1.292,0.836,0.374,0.462,0.457,1.016,1.079,0.951,0.966,0.509,1.292,0.836,0.374,0.462,0.457,52.802,G
1.033,1.115,0.95,0.965,0.584,1.126,0.744,0.333,0.412,0.384,1.033,1.115,0.95,0.965,0.584,1.126,0.744,0.333,0.412,0.384,46.519,G
1.055,1.139,0.93,0.947,0.596,1.136,0.733,0.305,0.431,0.407,1.055,1.139,0.93,0.947,0.596,1.136,0.733,0.305,0.431,0.407,46.065,G
0.954,1.122,0.95,0.965,0.516,1.316,0.843,0.377,0.466,0.475,0.954,1.122,0.95,0.965,0.516,1.316,0.843,0.377,0.466,0.475,49.396,G
1.014,1.075,0.935,0.928,0.497,1.3,0.835,0.35,0.484,0.469,1.014,1.075,0.935,0.928,0.497,1.3,0.835,0.35,0.484,0.469,55.714,G
1.012,1.08,0.926,0.932,0.46,1.36,0.868,0.405,0.467,0.494,1.012,1.08,0.926,0.932,0.46,1.36,0.868,0.405,0.467,0.494,52.773,G
1.016,1.104,0.923,0.965,0.621,1.123,0.747,0.332,0.421,0.377,1.016,1.104,0.923,0.965,0.621,1.123,0.747,0.332,0.421,0.377,47.854,G
1.012,1.112,0.948,0.969,0.523,1.37,0.866,0.408,0.459,0.504,1.012,1.112,0.948,0.969,0.523,1.37,0.866,0.408,0.459,0.504,53.712,G
0.965,1.129,0.936,0.924,0.557,1.231,0.815,0.368,0.447,0.417,0.965,1.129,0.936,0.924,0.557,1.231,0.815,0.368,0.447,0.417,48.104,G
0.994,1.105,0.916,0.925,0.505,1.319,0.879,0.39,0.492,0.44,0.994,1.105,0.916,0.925,0.505,1.319,0.879,0.39,0.492,0.44,53.31,G
1.015,1.096,0.936,0.945,0.516,1.348,0.872,0.39,0.482,0.476,1.015,1.096,0.936,0.945,0.516,1.348,0.872,0.39,0.482,0.476,53.712,G
1.05,1.105,0.948,0.951,0.603,1.186,0.779,0.371,0.407,0.407,1.05,1.105,0.948,0.951,0.603,1.186,0.779,0.371,0.407,0.407,52.773,G
1.052,1.109,0.943,0.956,0.638,1.077,0.694,0.311,0.383,0.383,1.052,1.109,0.943,0.956,0.638,1.077,0.694,0.311,0.383,0.383,49.649,G
1.017,1.139,0.948,0.944,0.534,1.276,0.838,0.379,0.46,0.443,1.017,1.139,0.948,0.944,0.534,1.276,0.838,0.379,0.46,0.443,50.16,G
1.033,1.07,0.935,0.974,0.493,1.285,0.831,0.411,0.429,0.454,1.033,1.07,0.935,0.974,0.493,1.285,0.831,0.411,0.429,0.454,51.884,G
0.972,1.102,0.95,0.951,0.602,1.162,0.763,0.364,0.399,0.399,0.972,1.102,0.95,0.951,0.602,1.162,0.763,0.364,0.399,0.399,47.17,G
1.012,1.115,0.928,0.945,0.502,1.32,0.874,0.388,0.488,0.447,1.012,1.115,0.928,0.945,0.502,1.32,0.874,0.388,0.488,0.447,53.852,G
1.065,1.079,0.941,0.928,0.537,1.183,0.793,0.359,0.435,0.391,1.065,1.079,0.941,0.928,0.537,1.183,0.793,0.359,0.435,0.391,50.12,G
1.017,1.101,0.943,0.956,0.592,1.123,0.747,0.334,0.413,0.377,1.017,1.101,0.943,0.956,0.592,1.123,0.747,0.334,0.413,0.377,49.193,G
0.966,1.091,0.951,0.945,0.465,1.385,0.923,0.417,0.506,0.462,0.966,1.091,0.951,0.945,0.465,1.385,0.923,0.417,0.506,0.462,54.626,G
1.019,1.086,0.953,0.966,0.509,1.208,0.803,0.36,0.444,0.405,1.019,1.086,0.953,0.966,0.509,1.208,0.803,0.36,0.444,0.405,50.09,G
1.061,1.08,0.927,0.917,0.645,1.006,0.657,0.294,0.363,0.352,1.061,1.08,0.927,0.917,0.645,1.006,0.657,0.294,0.363,0.352,41.677,G
0.938,1.092,0.936,0.955,0.517,1.263,0.816,0.362,0.456,0.447,0.938,1.092,0.936,0.955,0.517,1.263,0.816,0.362,0.456,0.447,47.17,G
1.075,1.094,0.928,0.951,0.615,1.103,0.747,0.351,0.398,0.356,1.075,1.094,0.928,0.951,0.615,1.103,0.747,0.351,0.398,0.356,50.537,G
0.991,1.102,0.95,0.939,0.477,1.378,0.874,0.371,0.504,0.504,0.991,1.102,0.95,0.939,0.477,1.378,0.874,0.371,0.504,0.504,53.141,G
1.01,1.108,0.956,0.975,0.49,1.319,0.872,0.39,0.482,0.45,1.01,1.108,0.956,0.975,0.49,1.319,0.872,0.39,0.482,0.45,55.946,G
1.005,1.079,0.951,0.966,0.611,1.077,0.697,0.312,0.385,0.381,1.005,1.079,0.951,0.966,0.611,1.077,0.697,0.312,0.385,0.381,44.385,G
0.962,1.098,0.945,0.956,0.535,1.217,0.809,0.362,0.447,0.408,0.962,1.098,0.945,0.956,0.535,1.217,0.809,0.362,0.447,0.408,49.396,G
0.97,1.069,0.952,0.946,0.476,1.317,0.883,0.399,0.484,0.435,0.97,1.069,0.952,0.946,0.476,1.317,0.883,0.399,0.484,0.435,50.329,G
1.04,1.082,0.94,0.926,0.523,1.241,0.832,0.376,0.456,0.41,1.04,1.082,0.94,0.926,0.523,1.241,0.832,0.376,0.456,0.41,53.31,G
1.039,1.098,0.939,0.925,0.577,1.116,0.756,0.326,0.43,0.361,1.039,1.098,0.939,0.925,0.577,1.116,0.756,0.326,0.43,0.361,47.413,G
1.057,1.059,0.928,0.943,0.593,1.096,0.726,0.342,0.387,0.374,1.057,1.059,0.928,0.943,0.593,1.096,0.726,0.342,0.387,0.374,44.294,G
1.047,1.111,0.94,0.944,0.585,1.158,0.745,0.333,0.412,0.412,1.047,1.111,0.94,0.944,0.585,1.158,0.745,0.333,0.412,0.412,50.537,G
0.973,1.094,0.94,0.952,0.512,1.266,0.883,0.418,0.465,0.384,0.973,1.094,0.94,0.952,0.512,1.266,0.883,0.418,0.465,0.384,50.16,G
0.582,0.819,0.994,0.9,1.009,0.353,0.22,0.148,0.085,0.252,0.582,0.819,0.994,0.9,1.009,0.353,0.22,0.148,0.085,0.252,58.215,H
0.582,0.819,0.994,0.9,1.009,0.353,0.22,0.148,0.085,0.252,0.582,0.819,0.994,0.9,1.009,0.353,0.22,0.148,0.085,0.252,58.215,H
0.582,0.819,0.994,0.9,1.009,0.353,0.22,0.148,0.085,0.252,0.582,0.819,0.994,0.9,1.009,0.353,0.22,0.148,0.085,0.252,58.215,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,0.999,0.746,1.062,1.006,1.937,0.322,0.163,0.099,0.08,0.204,56.294,H
0.72,1.005,0.871,0.573,0.667,0.832,0.759,0.545,0.214,0.152,0.72,1.005,0.871,0.573,0.667,0.832,0.759,0.545,0.214,0.152,1,H
0.733,1.003,0.84,0.621,0.565,0.878,0.802,0.505,0.301,0.155,0.733,1.003,0.84,0.621,0.565,0.878,0.802,0.505,0.301,0.155,2.236,H
0.733,1.003,0.84,0.621,0.565,0.878,0.802,0.505,0.301,0.155,0.733,1.003,0.84,0.621,0.565,0.878,0.802,0.505,0.301,0.155,2.236,H
0.695,0.999,0.844,0.531,0.643,0.917,0.855,0.606,0.252,0.158,0.695,0.999,0.844,0.531,0.643,0.917,0.855,0.606,0.252,0.158,3,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0.734,0.993,0.888,0.629,0.557,0.832,0.764,0.532,0.234,0.183,0,H
0.915,0.996,0.87,0.65,0.325,1.405,1.154,0.737,0.417,0.631,0.915,0.996,0.87,0.65,0.325,1.405,1.154,0.737,0.417,0.631,102.303,H
0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,87.235,H
0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,87.235,H
0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,87.235,H
0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,87.235,H
0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,87.235,H
0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,87.235,H
0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,0.587,0.881,1.003,0.941,0.482,0.561,0.481,0.332,0.165,0.272,87.235,H
0.945,1,0.887,0.674,0.343,1.225,1.054,0.672,0.39,0.387,0.945,1,0.887,0.674,0.343,1.225,1.054,0.672,0.39,0.387,100.125,H
0.599,0.851,1.013,0.994,0.43,0.701,0.479,0.326,0.162,0.39,0.599,0.851,1.013,0.994,0.43,0.701,0.479,0.326,0.162,0.39,81.302,H
0.7,0.974,0.893,0.666,0.299,1.5,1.312,0.883,0.434,0.514,0.7,0.974,0.893,0.666,0.299,1.5,1.312,0.883,0.434,0.514,90.028,H
0.7,0.974,0.893,0.666,0.299,1.5,1.312,0.883,0.434,0.514,0.7,0.974,0.893,0.666,0.299,1.5,1.312,0.883,0.434,0.514,90.028,H
0.7,0.974,0.893,0.666,0.299,1.5,1.312,0.883,0.434,0.514,0.7,0.974,0.893,0.666,0.299,1.5,1.312,0.883,0.434,0.514,90.028,H
0.748,0.991,0.834,0.602,0.638,0.754,0.72,0.428,0.292,0.111,0.748,0.991,0.834,0.602,0.638,0.754,0.72,0.428,0.292,0.111,2.828,H
0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,1.414,H
0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,1.414,H
0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,1.414,H
0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,1.414,H
0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,0.738,1.006,0.83,0.63,0.537,0.882,0.802,0.468,0.338,0.159,1.414,H
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1.768,1.366,0.864,2.435,1.632,1.027,1.041,1.026,0.137,0.243,1,I
2.508,3.356,0.81,0.85,2.464,1.102,0.313,0.156,0.158,0.969,2.508,3.356,0.81,0.85,2.464,1.102,0.313,0.156,0.158,0.969,2.236,J
2.508,3.356,0.81,0.85,2.464,1.102,0.313,0.156,0.158,0.969,2.508,3.356,0.81,0.85,2.464,1.102,0.313,0.156,0.158,0.969,2.236,J
2.422,3.251,0.813,0.863,2.463,1.075,0.321,0.165,0.157,0.922,2.422,3.251,0.813,0.863,2.463,1.075,0.321,0.165,0.157,0.922,2.236,J
2.422,3.251,0.813,0.863,2.463,1.075,0.321,0.165,0.157,0.922,2.422,3.251,0.813,0.863,2.463,1.075,0.321,0.165,0.157,0.922,2.236,J
2.422,3.251,0.813,0.863,2.463,1.075,0.321,0.165,0.157,0.922,2.422,3.251,0.813,0.863,2.463,1.075,0.321,0.165,0.157,0.922,2.236,J
2.645,3.432,0.738,0.738,2.725,1.089,0.331,0.171,0.16,0.908,2.645,3.432,0.738,0.738,2.725,1.089,0.331,0.171,0.16,0.908,2.236,J
2.645,3.432,0.738,0.738,2.725,1.089,0.331,0.171,0.16,0.908,2.645,3.432,0.738,0.738,2.725,1.089,0.331,0.171,0.16,0.908,2.236,J
2.631,3.622,0.813,0.845,2.655,1.143,0.308,0.16,0.148,0.997,2.631,3.622,0.813,0.845,2.655,1.143,0.308,0.16,0.148,0.997,4.123,J
2.631,3.622,0.813,0.845,2.655,1.143,0.308,0.16,0.148,0.997,2.631,3.622,0.813,0.845,2.655,1.143,0.308,0.16,0.148,0.997,4.123,J
3.099,4.025,0.793,0.895,3.097,1.098,0.294,0.155,0.141,0.993,3.099,4.025,0.793,0.895,3.097,1.098,0.294,0.155,0.141,0.993,2.236,J
3.099,4.025,0.793,0.895,3.097,1.098,0.294,0.155,0.141,0.993,3.099,4.025,0.793,0.895,3.097,1.098,0.294,0.155,0.141,0.993,2.236,J
2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.236,J
2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.236,J
2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.236,J
2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.988,4.046,0.787,0.913,3.013,1.129,0.317,0.159,0.159,1.036,2.236,J
2.527,3.356,0.81,0.817,2.48,1.108,0.312,0.155,0.157,0.963,2.527,3.356,0.81,0.817,2.48,1.108,0.312,0.155,0.157,0.963,2.236,J
2.527,3.356,0.81,0.817,2.48,1.108,0.312,0.155,0.157,0.963,2.527,3.356,0.81,0.817,2.48,1.108,0.312,0.155,0.157,0.963,2.236,J
2.772,3.688,0.83,0.858,2.81,1.103,0.308,0.168,0.14,0.97,2.772,3.688,0.83,0.858,2.81,1.103,0.308,0.168,0.14,0.97,2.236,J
2.772,3.688,0.83,0.858,2.81,1.103,0.308,0.168,0.14,0.97,2.772,3.688,0.83,0.858,2.81,1.103,0.308,0.168,0.14,0.97,2.236,J
2.798,3.75,0.79,0.821,2.754,1.139,0.31,0.155,0.155,1.021,2.798,3.75,0.79,0.821,2.754,1.139,0.31,0.155,0.155,1.021,0,J
2.798,3.75,0.79,0.821,2.754,1.139,0.31,0.155,0.155,1.021,2.798,3.75,0.79,0.821,2.754,1.139,0.31,0.155,0.155,1.021,0,J
2.797,3.825,0.786,0.895,3.003,1.103,0.308,0.166,0.144,0.946,2.797,3.825,0.786,0.895,3.003,1.103,0.308,0.166,0.144,0.946,2,J
2.797,3.825,0.786,0.895,3.003,1.103,0.308,0.166,0.144,0.946,2.797,3.825,0.786,0.895,3.003,1.103,0.308,0.166,0.144,0.946,2,J
2.595,3.609,0.784,0.833,2.648,1.152,0.315,0.155,0.16,0.994,2.595,3.609,0.784,0.833,2.648,1.152,0.315,0.155,0.16,0.994,2.236,J
2.595,3.609,0.784,0.833,2.648,1.152,0.315,0.155,0.16,0.994,2.595,3.609,0.784,0.833,2.648,1.152,0.315,0.155,0.16,0.994,2.236,J
2.445,3.267,0.819,0.805,2.457,1.098,0.322,0.168,0.154,0.933,2.445,3.267,0.819,0.805,2.457,1.098,0.322,0.168,0.154,0.933,0,J
2.445,3.267,0.819,0.805,2.457,1.098,0.322,0.168,0.154,0.933,2.445,3.267,0.819,0.805,2.457,1.098,0.322,0.168,0.154,0.933,0,J
