F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
1.116,1.057,0.964,0.935,0.631,1.18,0.761,0.364,0.402,0.432,1.116,1.057,0.964,0.935,0.631,1.18,0.761,0.364,0.402,0.432,80.951,G
1.159,1.059,0.97,0.929,0.678,1.127,0.705,0.355,0.358,0.436,1.159,1.059,0.97,0.929,0.678,1.127,0.705,0.355,0.358,0.436,77.175,G
1.147,1.048,0.958,0.931,0.649,1.187,0.775,0.384,0.396,0.429,1.147,1.048,0.958,0.931,0.649,1.187,0.775,0.384,0.396,0.429,77.524,G
1.127,1.05,0.963,0.914,0.609,1.223,0.767,0.386,0.389,0.479,1.127,1.05,0.963,0.914,0.609,1.223,0.767,0.386,0.389,0.479,73.573,G
1.129,1.052,0.962,0.934,0.675,1.146,0.724,0.371,0.357,0.439,1.129,1.052,0.962,0.934,0.675,1.146,0.724,0.371,0.357,0.439,80.131,G
1.134,1.04,0.95,0.91,0.659,1.154,0.754,0.364,0.395,0.425,1.134,1.04,0.95,0.91,0.659,1.154,0.754,0.364,0.395,0.425,77.897,G
1.112,1.061,0.96,0.911,0.617,1.204,0.781,0.38,0.41,0.44,1.112,1.061,0.96,0.911,0.617,1.204,0.781,0.38,0.41,0.44,76.538,G
1.121,1.057,0.963,0.898,0.641,1.141,0.735,0.377,0.37,0.425,1.121,1.057,0.963,0.898,0.641,1.141,0.735,0.377,0.37,0.425,78.294,G
1.095,1.065,0.964,0.919,0.615,1.241,0.787,0.383,0.413,0.47,1.095,1.065,0.964,0.919,0.615,1.241,0.787,0.383,0.413,0.47,77.524,G
1.155,1.055,0.965,0.924,0.683,1.099,0.72,0.362,0.366,0.392,1.155,1.055,0.965,0.924,0.683,1.099,0.72,0.362,0.366,0.392,78.294,G
1.135,1.052,0.963,0.934,0.646,1.197,0.756,0.361,0.399,0.459,1.135,1.052,0.963,0.934,0.646,1.197,0.756,0.361,0.399,0.459,76.322,G
1.172,1.061,0.96,0.931,0.719,1.056,0.689,0.341,0.352,0.377,1.172,1.061,0.96,0.931,0.719,1.056,0.689,0.341,0.352,0.377,83.648,G
1.11,1.059,0.961,0.912,0.607,1.204,0.781,0.38,0.41,0.44,1.11,1.059,0.961,0.912,0.607,1.204,0.781,0.38,0.41,0.44,82.365,G
1.144,1.061,0.96,0.911,0.67,1.109,0.719,0.35,0.377,0.405,1.144,1.061,0.96,0.911,0.67,1.109,0.719,0.35,0.377,0.405,82.855,G
1.133,1.046,0.943,0.894,0.644,1.154,0.754,0.364,0.395,0.425,1.133,1.046,0.943,0.894,0.644,1.154,0.754,0.364,0.395,0.425,75.664,G
1.144,1.055,0.966,0.926,0.686,1.109,0.719,0.373,0.352,0.405,1.144,1.055,0.966,0.926,0.686,1.109,0.719,0.373,0.352,0.405,81.988,G
1.143,1.057,0.964,0.935,0.625,1.192,0.769,0.368,0.406,0.436,1.143,1.057,0.964,0.935,0.625,1.192,0.769,0.368,0.406,0.436,83.355,G
1.137,1.065,0.963,0.914,0.641,1.164,0.729,0.367,0.37,0.451,1.137,1.065,0.963,0.914,0.641,1.164,0.729,0.367,0.37,0.451,72.111,G
1.132,1.042,0.946,0.919,0.641,1.162,0.755,0.384,0.373,0.429,1.132,1.042,0.946,0.919,0.641,1.162,0.755,0.384,0.373,0.429,80.994,G
1.178,1.06,0.98,0.934,0.689,1.098,0.708,0.347,0.373,0.401,1.178,1.06,0.98,0.934,0.689,1.098,0.708,0.347,0.373,0.401,84.22,G
1.178,1.069,0.959,0.906,0.708,1.05,0.658,0.331,0.334,0.407,1.178,1.069,0.959,0.906,0.708,1.05,0.658,0.331,0.334,0.407,83.726,G
1.096,1.061,0.96,0.915,0.629,1.209,0.793,0.398,0.402,0.432,1.096,1.061,0.96,0.915,0.629,1.209,0.793,0.398,0.402,0.432,77.175,G
1.132,1.065,0.963,0.93,0.619,1.202,0.748,0.371,0.383,0.467,1.132,1.065,0.963,0.93,0.619,1.202,0.748,0.371,0.383,0.467,79.259,G
1.137,1.076,0.954,0.901,0.647,1.191,0.755,0.367,0.396,0.451,1.137,1.076,0.954,0.901,0.647,1.191,0.755,0.367,0.396,0.451,79.925,G
1.124,1.052,0.963,0.913,0.646,1.121,0.735,0.345,0.399,0.402,1.124,1.052,0.963,0.913,0.646,1.121,0.735,0.345,0.399,0.402,81.006,G
1.156,1.067,0.98,0.95,0.663,1.167,0.733,0.352,0.389,0.443,1.156,1.067,0.98,0.95,0.663,1.167,0.733,0.352,0.389,0.443,78.772,G
1.17,1.072,0.958,0.926,0.613,1.258,0.793,0.406,0.392,0.478,1.17,1.072,0.958,0.926,0.613,1.258,0.793,0.406,0.392,0.478,76.007,G
1.139,1.068,0.96,0.911,0.654,1.113,0.736,0.358,0.386,0.386,1.139,1.068,0.96,0.911,0.654,1.113,0.736,0.358,0.386,0.386,83.648,G
1.133,1.061,0.96,0.911,0.638,1.164,0.755,0.367,0.396,0.425,1.133,1.061,0.96,0.911,0.638,1.164,0.755,0.367,0.396,0.425,76.007,G
1.132,1.057,0.98,0.93,0.663,1.097,0.699,0.354,0.356,0.41,1.132,1.057,0.98,0.93,0.663,1.097,0.699,0.354,0.356,0.41,83.241,G
1.146,1.06,0.98,0.929,0.663,1.117,0.711,0.337,0.389,0.418,1.146,1.06,0.98,0.929,0.663,1.117,0.711,0.337,0.389,0.418,75.452,G
1.16,1.042,0.964,0.94,0.646,1.177,0.769,0.38,0.393,0.425,1.16,1.042,0.964,0.94,0.646,1.177,0.769,0.38,0.393,0.425,79.404,G
1.117,1.046,0.96,0.931,0.645,1.175,0.768,0.38,0.392,0.425,1.117,1.046,0.96,0.931,0.645,1.175,0.768,0.38,0.392,0.425,82.855,G
1.116,1.057,0.963,0.914,0.619,1.177,0.754,0.38,0.383,0.44,1.116,1.057,0.963,0.914,0.619,1.177,0.754,0.38,0.383,0.44,79.881,G
1.117,1.055,0.966,0.921,0.632,1.177,0.754,0.38,0.383,0.44,1.117,1.055,0.966,0.921,0.632,1.177,0.754,0.38,0.383,0.44,78.549,G
1.111,1.057,0.963,0.919,0.619,1.204,0.781,0.405,0.383,0.44,1.111,1.057,0.963,0.919,0.619,1.204,0.781,0.405,0.383,0.44,79.756,G
1.109,1.04,0.964,0.931,0.589,1.215,0.775,0.384,0.396,0.459,1.109,1.04,0.964,0.931,0.589,1.215,0.775,0.384,0.396,0.459,80.131,G
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,0.848,1.034,0.964,0.852,0.895,0.759,0.579,0.36,0.233,0.193,55.082,H
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,0.892,1.131,0.886,0.876,0.698,1.142,0.806,0.453,0.356,0.336,322.596,I
2.534,3.531,0.726,0.857,2.306,1.201,0.362,0.197,0.178,1.17,2.534,3.531,0.726,0.857,2.306,1.201,0.362,0.197,0.178,1.17,3,J
2.575,3.559,0.711,0.876,2.315,1.192,0.352,0.195,0.178,1.182,2.575,3.559,0.711,0.876,2.315,1.192,0.352,0.195,0.178,1.182,4.472,J
2.575,3.559,0.711,0.876,2.315,1.192,0.352,0.195,0.178,1.182,2.575,3.559,0.711,0.876,2.315,1.192,0.352,0.195,0.178,1.182,4.472,J
2.575,3.559,0.711,0.876,2.315,1.192,0.352,0.195,0.178,1.182,2.575,3.559,0.711,0.876,2.315,1.192,0.352,0.195,0.178,1.182,4.472,J
2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,3.162,J
2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,3.162,J
2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,3.162,J
2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,3.162,J
2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,3.162,J
2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,3.162,J
2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,2.516,3.496,0.658,0.869,2.207,1.222,0.367,0.209,0.198,1.217,3.162,J
2.481,3.459,0.646,0.748,2.253,1.234,0.364,0.186,0.198,1.179,2.481,3.459,0.646,0.748,2.253,1.234,0.364,0.186,0.198,1.179,4.243,J
2.481,3.459,0.646,0.748,2.253,1.234,0.364,0.186,0.198,1.179,2.481,3.459,0.646,0.748,2.253,1.234,0.364,0.186,0.198,1.179,4.243,J
2.743,3.892,0.593,0.574,2.522,1.328,0.333,0.194,0.167,1.263,2.743,3.892,0.593,0.574,2.522,1.328,0.333,0.194,0.167,1.263,2.236,J
2.743,3.892,0.593,0.574,2.522,1.328,0.333,0.194,0.167,1.263,2.743,3.892,0.593,0.574,2.522,1.328,0.333,0.194,0.167,1.263,2.236,J
2.515,3.51,0.658,0.716,2.258,1.263,0.352,0.19,0.182,1.2,2.515,3.51,0.658,0.716,2.258,1.263,0.352,0.19,0.182,1.2,2.236,J
2.515,3.51,0.658,0.716,2.258,1.263,0.352,0.19,0.182,1.2,2.515,3.51,0.658,0.716,2.258,1.263,0.352,0.19,0.182,1.2,2.236,J
2.491,3.557,0.691,0.822,2.224,1.26,0.35,0.175,0.196,1.224,2.491,3.557,0.691,0.822,2.224,1.26,0.35,0.175,0.196,1.224,3.162,J
2.491,3.557,0.691,0.822,2.224,1.26,0.35,0.175,0.196,1.224,2.491,3.557,0.691,0.822,2.224,1.26,0.35,0.175,0.196,1.224,3.162,J
2.575,3.687,0.591,0.637,2.408,1.293,0.368,0.198,0.19,1.226,2.575,3.687,0.591,0.637,2.408,1.293,0.368,0.198,0.19,1.226,5,J
2.575,3.687,0.591,0.637,2.408,1.293,0.368,0.198,0.19,1.226,2.575,3.687,0.591,0.637,2.408,1.293,0.368,0.198,0.19,1.226,5,J
2.659,3.727,0.646,0.745,2.463,1.245,0.344,0.185,0.177,1.184,2.659,3.727,0.646,0.745,2.463,1.245,0.344,0.185,0.177,1.184,3.606,J
2.659,3.727,0.646,0.745,2.463,1.245,0.344,0.185,0.177,1.184,2.659,3.727,0.646,0.745,2.463,1.245,0.344,0.185,0.177,1.184,3.606,J
