F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,140.911,O
0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,140.911,O
0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,140.911,O
0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,140.911,O
0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,0.856,0.856,1.202,1.419,0.691,1,0.784,0.451,0.347,0.232,140.911,O
0.714,0.946,0.999,0.922,0.256,0.271,0.369,0.327,0.086,0.219,0.714,0.946,0.999,0.922,0.256,0.271,0.369,0.327,0.086,0.219,26.907,O
1.753,2.269,0.801,0.841,1.129,1.319,0.358,0.144,0.245,1.133,1.753,2.269,0.801,0.841,1.129,1.319,0.358,0.144,0.245,1.133,37.643,P
1.613,2.23,0.79,0.822,0.925,1.566,0.413,0.172,0.287,1.344,1.613,2.23,0.79,0.822,0.925,1.566,0.413,0.172,0.287,1.344,38.013,P
1.775,2.331,0.845,0.868,1.118,1.354,0.317,0.128,0.208,1.194,1.775,2.331,0.845,0.868,1.118,1.354,0.317,0.128,0.208,1.194,36.235,P
1.886,2.446,0.83,0.929,1.236,1.283,0.33,0.175,0.202,1.178,1.886,2.446,0.83,0.929,1.236,1.283,0.33,0.175,0.202,1.178,36.797,P
1.635,2.198,0.811,0.814,1.056,1.36,0.4,0.17,0.248,1.151,1.635,2.198,0.811,0.814,1.056,1.36,0.4,0.17,0.248,1.151,34.828,P
1.535,2.219,0.835,0.882,0.892,1.542,0.358,0.167,0.243,1.374,1.535,2.219,0.835,0.882,0.892,1.542,0.358,0.167,0.243,1.374,28.844,P
1.798,2.35,0.817,0.881,1.195,1.304,0.348,0.162,0.222,1.133,1.798,2.35,0.817,0.881,1.195,1.304,0.348,0.162,0.222,1.133,37.537,P
1.751,2.271,0.793,0.835,1.095,1.345,0.371,0.164,0.246,1.186,1.751,2.271,0.793,0.835,1.095,1.345,0.371,0.164,0.246,1.186,37.643,P
1.785,2.406,0.829,0.87,1.148,1.391,0.316,0.147,0.202,1.227,1.785,2.406,0.829,0.87,1.148,1.391,0.316,0.147,0.202,1.227,37.014,P
1.773,2.394,0.85,0.943,1.016,1.47,0.28,0.148,0.204,1.374,1.773,2.394,0.85,0.943,1.016,1.47,0.28,0.148,0.204,1.374,37.202,P
1.809,2.337,0.85,0.888,1.148,1.315,0.298,0.147,0.18,1.167,1.809,2.337,0.85,0.888,1.148,1.315,0.298,0.147,0.18,1.167,37.643,P
1.809,2.399,0.844,0.906,1.153,1.339,0.31,0.138,0.207,1.221,1.809,2.399,0.844,0.906,1.153,1.339,0.31,0.138,0.207,1.221,36.878,P
1.708,2.211,0.818,0.824,1.115,1.28,0.334,0.137,0.218,1.097,1.708,2.211,0.818,0.824,1.115,1.28,0.334,0.137,0.218,1.097,37.537,P
1.541,2.353,0.797,0.81,0.926,1.693,0.437,0.153,0.307,1.497,1.541,2.353,0.797,0.81,0.926,1.693,0.437,0.153,0.307,1.497,30.887,P
1.771,2.323,0.841,0.91,1.061,1.367,0.308,0.139,0.217,1.256,1.771,2.323,0.841,0.91,1.061,1.367,0.308,0.139,0.217,1.256,37.537,P
1.718,2.33,0.806,0.835,1.088,1.443,0.323,0.132,0.227,1.222,1.718,2.33,0.806,0.835,1.088,1.443,0.323,0.132,0.227,1.222,38.275,P
1.682,2.286,0.815,0.848,1.021,1.446,0.352,0.155,0.235,1.272,1.682,2.286,0.815,0.848,1.021,1.446,0.352,0.155,0.235,1.272,36.401,P
1.75,2.283,0.822,0.822,1.159,1.309,0.358,0.16,0.214,1.119,1.75,2.283,0.822,0.822,1.159,1.309,0.358,0.16,0.214,1.119,38.21,P
1.779,2.371,0.789,0.818,1.198,1.353,0.328,0.122,0.235,1.148,1.779,2.371,0.789,0.818,1.198,1.353,0.328,0.122,0.235,1.148,38.288,P
1.787,2.376,0.815,0.866,1.115,1.396,0.329,0.139,0.229,1.243,1.787,2.376,0.815,0.866,1.115,1.396,0.329,0.139,0.229,1.243,37.643,P
1.805,2.366,0.784,0.843,1.211,1.309,0.341,0.156,0.229,1.136,1.805,2.366,0.784,0.843,1.211,1.309,0.341,0.156,0.229,1.136,37.537,P
1.782,2.343,0.835,0.85,1.115,1.375,0.317,0.128,0.208,1.213,1.782,2.343,0.835,0.85,1.115,1.375,0.317,0.128,0.208,1.213,36.235,P
1.728,2.344,0.815,0.883,1.039,1.454,0.368,0.172,0.246,1.307,1.728,2.344,0.815,0.883,1.039,1.454,0.368,0.172,0.246,1.307,37.443,P
1.854,2.366,0.826,0.86,1.236,1.264,0.317,0.162,0.185,1.113,1.854,2.366,0.826,0.86,1.236,1.264,0.317,0.162,0.185,1.113,37.483,P
1.793,2.352,0.825,0.834,1.195,1.326,0.331,0.132,0.215,1.135,1.793,2.352,0.825,0.834,1.195,1.326,0.331,0.132,0.215,1.135,38.288,P
1.811,2.34,0.825,0.834,1.224,1.289,0.324,0.129,0.21,1.098,1.811,2.34,0.825,0.834,1.224,1.289,0.324,0.129,0.21,1.098,39.623,P
1.773,2.249,0.83,0.841,1.104,1.312,0.299,0.125,0.198,1.136,1.773,2.249,0.83,0.841,1.104,1.312,0.299,0.125,0.198,1.136,38.288,P
1.742,2.283,0.79,0.813,1.169,1.309,0.386,0.148,0.259,1.114,1.742,2.283,0.79,0.813,1.169,1.309,0.386,0.148,0.259,1.114,38.21,P
1.689,2.205,0.785,0.772,1.13,1.309,0.386,0.145,0.254,1.085,1.689,2.205,0.785,0.772,1.13,1.309,0.386,0.145,0.254,1.085,38.288,P
1.725,2.28,0.827,0.834,1.154,1.316,0.364,0.163,0.217,1.114,1.725,2.28,0.827,0.834,1.154,1.316,0.364,0.163,0.217,1.114,36.878,P
1.765,2.3,0.807,0.823,1.156,1.327,0.338,0.151,0.214,1.13,1.765,2.3,0.807,0.823,1.156,1.327,0.338,0.151,0.214,1.13,39.699,P
1.695,2.283,0.777,0.778,1.114,1.389,0.384,0.138,0.266,1.169,1.695,2.283,0.777,0.778,1.114,1.389,0.384,0.138,0.266,1.169,37.202,P
1.728,2.254,0.802,0.867,1.018,1.386,0.301,0.141,0.232,1.243,1.728,2.254,0.802,0.867,1.018,1.386,0.301,0.141,0.232,1.243,39.825,P
1.73,2.256,0.807,0.8,1.169,1.321,0.368,0.145,0.234,1.076,1.73,2.256,0.807,0.8,1.169,1.321,0.368,0.145,0.234,1.076,37.802,P
1.753,2.269,0.804,0.813,1.107,1.353,0.348,0.156,0.22,1.157,1.753,2.269,0.804,0.813,1.107,1.353,0.348,0.156,0.22,1.157,39.051,P
1.769,2.299,0.794,0.814,1.16,1.335,0.369,0.152,0.241,1.13,1.769,2.299,0.794,0.814,1.16,1.335,0.369,0.152,0.241,1.13,40.46,P
1.783,2.354,0.813,0.902,1.07,1.392,0.287,0.135,0.229,1.27,1.783,2.354,0.813,0.902,1.07,1.392,0.287,0.135,0.229,1.27,38.419,P
1.878,2.418,0.816,0.883,1.235,1.304,0.316,0.133,0.22,1.151,1.878,2.418,0.816,0.883,1.235,1.304,0.316,0.133,0.22,1.151,39.699,P
1.782,2.317,0.784,0.81,1.123,1.377,0.36,0.145,0.247,1.189,1.782,2.317,0.784,0.81,1.123,1.377,0.36,0.145,0.247,1.189,39.825,P
1.811,2.366,0.815,0.831,1.187,1.337,0.343,0.149,0.215,1.161,1.811,2.366,0.815,0.831,1.187,1.337,0.343,0.149,0.215,1.161,38.949,P
1.797,2.363,0.788,0.821,1.202,1.339,0.37,0.166,0.234,1.146,1.797,2.363,0.788,0.821,1.202,1.339,0.37,0.166,0.234,1.146,38.288,P
1.782,2.333,0.794,0.814,1.191,1.326,0.359,0.148,0.234,1.129,1.782,2.333,0.794,0.814,1.191,1.326,0.359,0.148,0.234,1.129,38.288,P
1.669,2.246,0.811,0.93,0.903,1.483,0.366,0.208,0.269,1.407,1.669,2.246,0.811,0.93,0.903,1.483,0.366,0.208,0.269,1.407,37.802,P
1.794,2.267,0.807,0.79,1.225,1.265,0.354,0.168,0.202,1.039,1.794,2.267,0.807,0.79,1.225,1.265,0.354,0.168,0.202,1.039,40.361,P
1.771,2.278,0.767,0.79,1.2,1.297,0.361,0.146,0.246,1.071,1.771,2.278,0.767,0.79,1.2,1.297,0.361,0.146,0.246,1.071,38.949,P
1.739,2.374,0.805,0.807,1.126,1.442,0.345,0.141,0.225,1.224,1.739,2.374,0.805,0.807,1.126,1.442,0.345,0.141,0.225,1.224,38.601,P
1.787,2.377,0.823,0.868,1.087,1.413,0.306,0.142,0.208,1.28,1.787,2.377,0.823,0.868,1.087,1.413,0.306,0.142,0.208,1.28,39.205,P
1.721,2.282,0.822,0.805,1.135,1.348,0.355,0.148,0.218,1.136,1.721,2.282,0.822,0.805,1.135,1.348,0.355,0.148,0.218,1.136,38.897,P
1.769,2.374,0.831,0.851,1.118,1.403,0.305,0.128,0.202,1.231,1.769,2.374,0.831,0.851,1.118,1.403,0.305,0.128,0.202,1.231,37.802,P
1.784,2.363,0.839,0.81,1.16,1.363,0.349,0.148,0.207,1.2,1.784,2.363,0.839,0.81,1.16,1.363,0.349,0.148,0.207,1.2,37.537,P
1.742,2.332,0.819,0.842,1.069,1.439,0.354,0.135,0.242,1.255,1.742,2.332,0.819,0.842,1.069,1.439,0.354,0.135,0.242,1.255,40.497,P
1.317,2.417,0.781,0.688,0.878,2.034,0.657,0.318,0.342,1.67,1.317,2.417,0.781,0.688,0.878,2.034,0.657,0.318,0.342,1.67,44.944,Q
1.193,2.16,0.65,0.645,0.878,1.838,0.771,0.276,0.515,1.388,1.193,2.16,0.65,0.645,0.878,1.838,0.771,0.276,0.515,1.388,45.177,Q
1.197,2.146,0.641,0.566,0.842,1.931,0.787,0.299,0.501,1.479,1.197,2.146,0.641,0.566,0.842,1.931,0.787,0.299,0.501,1.479,46.648,Q
1.322,2.472,0.732,0.697,0.922,2.006,0.612,0.263,0.365,1.625,1.322,2.472,0.732,0.697,0.922,2.006,0.612,0.263,0.365,1.625,50,Q
1.466,2.749,0.744,0.772,1.089,1.939,0.609,0.264,0.36,1.636,1.466,2.749,0.744,0.772,1.089,1.939,0.609,0.264,0.36,1.636,47.434,Q
1.315,2.296,0.782,0.775,0.983,1.705,0.641,0.254,0.391,1.338,1.315,2.296,0.782,0.775,0.983,1.705,0.641,0.254,0.391,1.338,44.418,Q
1.323,2.409,0.741,0.666,0.917,1.985,0.667,0.282,0.388,1.582,1.323,2.409,0.741,0.666,0.917,1.985,0.667,0.282,0.388,1.582,44.944,Q
1.386,2.517,0.664,0.671,1.031,1.904,0.668,0.251,0.434,1.514,1.386,2.517,0.664,0.671,1.031,1.904,0.668,0.251,0.434,1.514,44.944,Q
1.265,2.302,0.683,0.637,0.932,1.892,0.747,0.292,0.461,1.467,1.265,2.302,0.683,0.637,0.932,1.892,0.747,0.292,0.461,1.467,47.434,Q
1.418,2.607,0.725,0.716,1.042,1.935,0.625,0.29,0.351,1.569,1.418,2.607,0.725,0.716,1.042,1.935,0.625,0.29,0.351,1.569,47.802,Q
1.342,2.405,0.711,0.745,1.026,1.74,0.685,0.33,0.38,1.435,1.342,2.405,0.711,0.745,1.026,1.74,0.685,0.33,0.38,1.435,45.618,Q
1.396,2.598,0.727,0.745,1.093,1.831,0.667,0.302,0.376,1.513,1.396,2.598,0.727,0.745,1.093,1.831,0.667,0.302,0.376,1.513,48.26,Q
1.407,2.515,0.74,0.728,0.942,1.971,0.626,0.286,0.361,1.662,1.407,2.515,0.74,0.728,0.942,1.971,0.626,0.286,0.361,1.662,50.22,Q
1.41,2.592,0.754,0.754,1.044,1.89,0.645,0.283,0.369,1.562,1.41,2.592,0.754,0.754,1.044,1.89,0.645,0.283,0.369,1.562,44.418,Q
1.336,2.503,0.686,0.689,1.053,1.866,0.707,0.293,0.425,1.479,1.336,2.503,0.686,0.689,1.053,1.866,0.707,0.293,0.425,1.479,47.202,Q
1.239,2.279,0.671,0.659,0.942,1.861,0.745,0.268,0.488,1.402,1.239,2.279,0.671,0.659,0.942,1.861,0.745,0.268,0.488,1.402,44.777,Q
1.344,2.378,0.703,0.728,1.025,1.749,0.629,0.279,0.378,1.366,1.344,2.378,0.703,0.728,1.025,1.749,0.629,0.279,0.378,1.366,47.17,Q
1.364,2.482,0.708,0.741,1.053,1.819,0.716,0.302,0.426,1.457,1.364,2.482,0.708,0.741,1.053,1.819,0.716,0.302,0.426,1.457,42.942,Q
1.288,2.407,0.744,0.772,0.971,1.861,0.727,0.318,0.421,1.488,1.288,2.407,0.744,0.772,0.971,1.861,0.727,0.318,0.421,1.488,46.872,Q
1.236,2.195,0.748,0.695,0.891,1.821,0.712,0.294,0.421,1.372,1.236,2.195,0.748,0.695,0.891,1.821,0.712,0.294,0.421,1.372,44.944,Q
1.357,2.496,0.752,0.678,0.906,2.067,0.614,0.269,0.352,1.694,1.357,2.496,0.752,0.678,0.906,2.067,0.614,0.269,0.352,1.694,44.102,Q
1.336,2.456,0.759,0.792,0.99,1.84,0.676,0.294,0.395,1.502,1.336,2.456,0.759,0.792,0.99,1.84,0.676,0.294,0.395,1.502,46.043,Q
1.372,2.48,0.716,0.676,1.003,1.901,0.661,0.274,0.394,1.521,1.372,2.48,0.716,0.676,1.003,1.901,0.661,0.274,0.394,1.521,46.615,Q
1.418,2.618,0.764,0.695,1.017,1.973,0.61,0.282,0.331,1.634,1.418,2.618,0.764,0.695,1.017,1.973,0.61,0.282,0.331,1.634,45.486,Q
1.38,2.557,0.716,0.7,0.995,1.976,0.668,0.262,0.414,1.61,1.38,2.557,0.716,0.7,0.995,1.976,0.668,0.262,0.414,1.61,42.485,Q
1.131,2.047,0.656,0.584,0.804,1.914,0.763,0.271,0.504,1.333,1.131,2.047,0.656,0.584,0.804,1.914,0.763,0.271,0.504,1.333,46.615,Q
1.478,2.654,0.743,0.751,1.099,1.841,0.641,0.287,0.362,1.565,1.478,2.654,0.743,0.751,1.099,1.841,0.641,0.287,0.362,1.565,45.651,Q
1.269,2.348,0.641,0.589,0.924,1.966,0.714,0.235,0.487,1.54,1.269,2.348,0.641,0.589,0.924,1.966,0.714,0.235,0.487,1.54,47.17,Q
1.236,2.254,0.719,0.681,0.934,1.836,0.666,0.261,0.413,1.353,1.236,2.254,0.719,0.681,0.934,1.836,0.666,0.261,0.413,1.353,48.021,Q
1.457,2.657,0.737,0.806,1.033,1.9,0.624,0.308,0.351,1.65,1.457,2.657,0.737,0.806,1.033,1.9,0.624,0.308,0.351,1.65,47.434,Q
1.394,2.543,0.722,0.748,1.052,1.828,0.667,0.28,0.401,1.523,1.394,2.543,0.722,0.748,1.052,1.828,0.667,0.28,0.401,1.523,47.17,Q
1.263,2.234,0.745,0.713,0.963,1.716,0.686,0.248,0.439,1.32,1.263,2.234,0.745,0.713,0.963,1.716,0.686,0.248,0.439,1.32,45.177,Q
1.358,2.547,0.744,0.726,0.963,1.996,0.627,0.291,0.352,1.634,1.358,2.547,0.744,0.726,0.963,1.996,0.627,0.291,0.352,1.634,46.648,Q
1.394,2.608,0.765,0.791,1.027,1.931,0.676,0.318,0.369,1.598,1.394,2.608,0.765,0.791,1.027,1.931,0.676,0.318,0.369,1.598,46.325,Q
1.402,2.615,0.769,0.723,0.861,2.237,0.587,0.262,0.339,1.928,1.402,2.615,0.769,0.723,0.861,2.237,0.587,0.262,0.339,1.928,49.679,Q
1.338,2.444,0.75,0.746,0.95,1.916,0.671,0.318,0.368,1.555,1.338,2.444,0.75,0.746,0.95,1.916,0.671,0.318,0.368,1.555,46.872,Q
1.394,2.554,0.749,0.752,1.032,1.877,0.654,0.276,0.385,1.543,1.394,2.554,0.749,0.752,1.032,1.877,0.654,0.276,0.385,1.543,46.615,Q
1.304,2.424,0.746,0.724,0.853,2.061,0.7,0.281,0.429,1.751,1.304,2.424,0.746,0.724,0.853,2.061,0.7,0.281,0.429,1.751,48.6,Q
1.365,2.506,0.665,0.669,0.982,1.95,0.661,0.235,0.447,1.598,1.365,2.506,0.665,0.669,0.982,1.95,0.661,0.235,0.447,1.598,43.909,Q
1.312,2.336,0.677,0.656,0.951,1.85,0.696,0.276,0.436,1.478,1.312,2.336,0.677,0.656,0.951,1.85,0.696,0.276,0.436,1.478,45.277,Q
1.269,2.257,0.721,0.664,0.896,1.866,0.715,0.3,0.421,1.472,1.269,2.257,0.721,0.664,0.896,1.866,0.715,0.3,0.421,1.472,47.434,Q
1.429,2.522,0.669,0.628,1.053,1.861,0.622,0.235,0.398,1.511,1.429,2.522,0.669,0.628,1.053,1.861,0.622,0.235,0.398,1.511,47.17,Q
1.286,2.287,0.583,0.605,1.005,1.788,0.738,0.266,0.504,1.35,1.286,2.287,0.583,0.605,1.005,1.788,0.738,0.266,0.504,1.35,45.277,Q
1.388,2.561,0.763,0.783,1.033,1.833,0.633,0.286,0.359,1.56,1.388,2.561,0.763,0.783,1.033,1.833,0.633,0.286,0.359,1.56,46.648,Q
1.446,2.532,0.742,0.774,1.054,1.785,0.603,0.264,0.359,1.486,1.446,2.532,0.742,0.774,1.054,1.785,0.603,0.264,0.359,1.486,48.415,Q
1.304,2.43,0.742,0.77,0.926,1.922,0.694,0.278,0.433,1.588,1.304,2.43,0.742,0.77,0.926,1.922,0.694,0.278,0.433,1.588,45.486,Q
1.299,2.352,0.692,0.701,0.877,1.947,0.676,0.262,0.445,1.616,1.299,2.352,0.692,0.701,0.877,1.947,0.676,0.262,0.445,1.616,46.141,Q
1.439,2.574,0.71,0.655,1.008,1.963,0.588,0.22,0.374,1.606,1.439,2.574,0.71,0.655,1.008,1.963,0.588,0.22,0.374,1.606,43.909,Q
1.309,2.385,0.701,0.673,0.937,1.929,0.62,0.222,0.412,1.494,1.309,2.385,0.701,0.673,0.937,1.929,0.62,0.222,0.412,1.494,43.382,Q
1.458,2.715,0.737,0.762,1.032,2.006,0.625,0.285,0.36,1.697,1.458,2.715,0.737,0.762,1.032,2.006,0.625,0.285,0.36,1.697,45.486,Q
1.261,2.338,0.668,0.683,0.961,1.846,0.732,0.246,0.5,1.454,1.261,2.338,0.668,0.683,0.961,1.846,0.732,0.246,0.5,1.454,45.651,Q
1.039,1.566,0.495,0.371,0.741,1.615,0.91,0.252,0.685,0.947,1.039,1.566,0.495,0.371,0.741,1.615,0.91,0.252,0.685,0.947,74.733,R
1.108,1.762,0.68,0.503,0.7,1.798,0.827,0.34,0.489,1.359,1.108,1.762,0.68,0.503,0.7,1.798,0.827,0.34,0.489,1.359,77.078,R
1.108,1.762,0.68,0.503,0.7,1.798,0.827,0.34,0.489,1.359,1.108,1.762,0.68,0.503,0.7,1.798,0.827,0.34,0.489,1.359,77.078,R
0.784,1.159,0.598,0.356,0.452,2.052,1.496,0.536,1.046,0.994,0.784,1.159,0.598,0.356,0.452,2.052,1.496,0.536,1.046,0.994,49.396,R
0.963,1.161,0.53,0.356,0.617,1.325,1.045,0.287,0.765,0.493,0.963,1.161,0.53,0.356,0.617,1.325,1.045,0.287,0.765,0.493,46.065,R
0.885,1.183,0.565,0.372,0.522,1.711,1.211,0.378,0.882,1.014,0.885,1.183,0.565,0.372,0.522,1.711,1.211,0.378,0.882,1.014,49.649,R
0.884,1.238,0.597,0.366,0.518,1.788,1.224,0.467,0.818,1.066,0.884,1.238,0.597,0.366,0.518,1.788,1.224,0.467,0.818,1.066,52.802,R
0.914,1.307,0.529,0.359,0.556,1.789,1.153,0.321,0.858,1.086,0.914,1.307,0.529,0.359,0.556,1.789,1.153,0.321,0.858,1.086,50.537,R
0.849,1.261,0.589,0.405,0.488,1.82,1.219,0.402,0.863,0.965,0.849,1.261,0.589,0.405,0.488,1.82,1.219,0.402,0.863,0.965,71.169,R
0.877,1.337,0.523,0.355,0.615,1.61,1.069,0.307,0.776,0.926,0.877,1.337,0.523,0.355,0.615,1.61,1.069,0.307,0.776,0.926,82.565,R
1.13,1.671,0.565,0.397,0.806,1.59,0.83,0.316,0.541,1.309,1.13,1.671,0.565,0.397,0.806,1.59,0.83,0.316,0.541,1.309,82.462,R
1.258,1.717,0.637,0.442,0.919,1.394,0.706,0.275,0.43,0.935,1.258,1.717,0.637,0.442,0.919,1.394,0.706,0.275,0.43,0.935,76.158,R
1.187,1.759,0.659,0.475,0.826,1.559,0.725,0.299,0.431,1.048,1.187,1.759,0.659,0.475,0.826,1.559,0.725,0.299,0.431,1.048,78.746,R
1.166,1.912,0.693,0.516,0.788,1.771,0.687,0.3,0.398,1.283,1.166,1.912,0.693,0.516,0.788,1.771,0.687,0.3,0.398,1.283,80.654,R
1.166,1.912,0.693,0.516,0.788,1.771,0.687,0.3,0.398,1.283,1.166,1.912,0.693,0.516,0.788,1.771,0.687,0.3,0.398,1.283,80.654,R
0.846,1.159,0.505,0.333,0.528,1.757,1.28,0.327,0.99,1.051,0.846,1.159,0.505,0.333,0.528,1.757,1.28,0.327,0.99,1.051,46.519,R
0.838,1.259,0.413,0.254,0.588,1.737,1.27,0.277,1.014,0.666,0.838,1.259,0.413,0.254,0.588,1.737,1.27,0.277,1.014,0.666,43.324,R
0.839,1.261,0.51,0.278,0.56,1.805,1.288,0.441,0.928,0.911,0.839,1.261,0.51,0.278,0.56,1.805,1.288,0.441,0.928,0.911,51.894,R
0.84,1.198,0.555,0.356,0.489,1.861,1.319,0.41,0.927,1.134,0.84,1.198,0.555,0.356,0.489,1.861,1.319,0.41,0.927,1.134,46.141,R
0.816,1.222,0.5,0.322,0.497,1.842,1.366,0.379,1.017,0.836,0.816,1.222,0.5,0.322,0.497,1.842,1.366,0.379,1.017,0.836,56.462,R
1.001,1.333,0.538,0.331,0.698,1.542,0.968,0.355,0.684,1.311,1.001,1.333,0.538,0.331,0.698,1.542,0.968,0.355,0.684,1.311,80.056,R
1.092,1.548,0.511,0.307,0.818,1.525,0.861,0.268,0.598,0.913,1.092,1.548,0.511,0.307,0.818,1.525,0.861,0.268,0.598,0.913,72.014,R
1.095,1.724,0.505,0.332,0.864,1.612,0.878,0.272,0.607,1.234,1.095,1.724,0.505,0.332,0.864,1.612,0.878,0.272,0.607,1.234,78.39,R
1.243,1.906,0.578,0.391,0.983,1.543,0.719,0.263,0.457,1.143,1.243,1.906,0.578,0.391,0.983,1.543,0.719,0.263,0.457,1.143,80.623,R
1.243,1.906,0.578,0.391,0.983,1.543,0.719,0.263,0.457,1.143,1.243,1.906,0.578,0.391,0.983,1.543,0.719,0.263,0.457,1.143,80.623,R
0.79,1.202,0.467,0.3,0.489,1.941,1.438,0.342,1.122,0.914,0.79,1.202,0.467,0.3,0.489,1.941,1.438,0.342,1.122,0.914,54.083,R
0.9,1.196,0.579,0.328,0.575,1.691,1.17,0.45,0.738,1.522,0.9,1.196,0.579,0.328,0.575,1.691,1.17,0.45,0.738,1.522,53,R
1.008,1.596,0.408,0.227,0.83,1.659,0.976,0.258,0.721,1.348,1.008,1.596,0.408,0.227,0.83,1.659,0.976,0.258,0.721,1.348,79.057,R
1.006,1.452,0.574,0.379,0.658,1.641,0.979,0.336,0.65,1.041,1.006,1.452,0.574,0.379,0.658,1.641,0.979,0.336,0.65,1.041,64.405,R
1.132,1.641,0.683,0.468,0.731,1.616,0.784,0.338,0.447,1.196,1.132,1.641,0.683,0.468,0.731,1.616,0.784,0.338,0.447,1.196,74.324,R
1.162,1.694,0.685,0.488,0.723,1.676,0.743,0.293,0.45,1.163,1.162,1.694,0.685,0.488,0.723,1.676,0.743,0.293,0.45,1.163,67.779,R
1.09,1.953,0.654,0.465,0.766,1.944,0.771,0.311,0.466,1.434,1.09,1.953,0.654,0.465,0.766,1.944,0.771,0.311,0.466,1.434,79.076,R
1.104,1.623,0.712,0.487,0.717,1.603,0.735,0.333,0.404,1.089,1.104,1.623,0.712,0.487,0.717,1.603,0.735,0.333,0.404,1.089,81.025,R
1.209,1.756,0.703,0.513,0.817,1.522,0.665,0.286,0.381,1.05,1.209,1.756,0.703,0.513,0.817,1.522,0.665,0.286,0.381,1.05,84.758,R
1.156,2.062,0.616,0.47,0.779,2.095,0.748,0.247,0.508,1.884,1.156,2.062,0.616,0.47,0.779,2.095,0.748,0.247,0.508,1.884,81.939,R
1.156,2.062,0.616,0.47,0.779,2.095,0.748,0.247,0.508,1.884,1.156,2.062,0.616,0.47,0.779,2.095,0.748,0.247,0.508,1.884,81.939,R
0.819,1.165,0.577,0.362,0.459,1.967,1.398,0.478,0.982,1.29,0.819,1.165,0.577,0.362,0.459,1.967,1.398,0.478,0.982,1.29,48.466,R
0.843,1.226,0.492,0.294,0.549,1.739,1.287,0.373,0.932,0.87,0.843,1.226,0.492,0.294,0.549,1.739,1.287,0.373,0.932,0.87,48.765,R
0.847,1.175,0.568,0.331,0.518,1.746,1.294,0.466,0.87,1.005,0.847,1.175,0.568,0.331,0.518,1.746,1.294,0.466,0.87,1.005,49.193,R
0.781,1.099,0.522,0.333,0.471,1.701,1.417,0.422,1.025,1.012,0.781,1.099,0.522,0.333,0.471,1.701,1.417,0.422,1.025,1.012,64.622,R
0.864,1.452,0.587,0.387,0.585,1.821,1.091,0.405,0.707,1.023,0.864,1.452,0.587,0.387,0.585,1.821,1.091,0.405,0.707,1.023,70.605,R
1.005,1.509,0.707,0.457,0.667,1.585,0.866,0.41,0.456,1.081,1.005,1.509,0.707,0.457,0.667,1.585,0.866,0.41,0.456,1.081,81.271,R
0.934,1.517,0.559,0.405,0.632,1.765,0.984,0.298,0.701,1.124,0.934,1.517,0.559,0.405,0.632,1.765,0.984,0.298,0.701,1.124,80.281,R
0.99,1.539,0.709,0.477,0.639,1.664,0.868,0.411,0.461,1.05,0.99,1.539,0.709,0.477,0.639,1.664,0.868,0.411,0.461,1.05,76.538,R
0.955,1.552,0.612,0.465,0.593,1.84,0.962,0.344,0.656,1.247,0.955,1.552,0.612,0.465,0.593,1.84,0.962,0.344,0.656,1.247,78.109,R
1.199,1.868,0.696,0.51,0.821,1.656,0.661,0.286,0.381,1.146,1.199,1.868,0.696,0.51,0.821,1.656,0.661,0.286,0.381,1.146,79.712,R
1.078,1.904,0.613,0.461,0.702,2.061,0.866,0.303,0.572,1.643,1.078,1.904,0.613,0.461,0.702,2.061,0.866,0.303,0.572,1.643,77.201,R
1.078,1.904,0.613,0.461,0.702,2.061,0.866,0.303,0.572,1.643,1.078,1.904,0.613,0.461,0.702,2.061,0.866,0.303,0.572,1.643,77.201,R
0.826,1.169,0.471,0.287,0.548,1.66,1.301,0.372,1.006,0.844,0.826,1.169,0.471,0.287,0.548,1.66,1.301,0.372,1.006,0.844,62.394,R
0.949,1.378,0.374,0.255,0.73,1.565,1.036,0.208,0.857,1.105,0.949,1.378,0.374,0.255,0.73,1.565,1.036,0.208,0.857,1.105,73.41,R
0.868,1.415,0.496,0.337,0.607,1.79,1.126,0.312,0.831,1.143,0.868,1.415,0.496,0.337,0.607,1.79,1.126,0.312,0.831,1.143,80.777,R
1.205,1.182,1.179,1.957,1.558,1.024,0.907,0.681,0.227,0.178,1.205,1.182,1.179,1.957,1.558,1.024,0.907,0.681,0.227,0.178,123.762,S
1.259,1.202,1.299,2.076,1.65,1.029,0.926,0.663,0.274,0.173,1.259,1.202,1.299,2.076,1.65,1.029,0.926,0.663,0.274,0.173,113.225,S
