0.886,0.978,0.983,0.968,0.088,0.283,0.583,0.424,0.2,0.316,0.886,0.978,0.983,0.968,0.088,0.283,0.583,0.424,0.2,0.316,18.682
0.891,0.989,1.0,0.98,0.106,0.479,0.465,0.465,0.0,0.116,0.891,0.989,1.0,0.98,0.106,0.479,0.465,0.465,0.0,0.116,16.492
0.895,0.978,0.989,0.973,0.1,0.124,0.392,0.372,0.124,0.277,0.895,0.978,0.989,0.973,0.1,0.124,0.392,0.372,0.124,0.277,15.524
0.886,0.984,0.995,0.973,0.121,0.203,0.321,0.227,0.102,0.144,0.886,0.984,0.995,0.973,0.121,0.203,0.321,0.227,0.102,0.144,14.142
0.927,0.977,0.994,0.972,0.091,0.447,0.707,0.566,0.141,0.316,0.927,0.977,0.994,0.972,0.091,0.447,0.707,0.566,0.141,0.316,13.601
0.898,0.972,0.994,0.978,0.131,0.135,0.383,0.287,0.096,0.303,0.898,0.972,0.994,0.978,0.131,0.135,0.383,0.287,0.096,0.303,15.033
0.907,0.978,0.994,0.979,0.108,0.262,0.468,0.351,0.117,0.262,0.907,0.978,0.994,0.979,0.108,0.262,0.468,0.351,0.117,0.262,16.125
0.882,0.978,1.0,0.945,0.084,0.422,0.745,0.745,0.0,0.333,0.882,0.978,1.0,0.945,0.084,0.422,0.745,0.745,0.0,0.333,18.439
0.907,0.984,1.011,0.985,0.1,0.277,0.372,0.392,0.124,0.175,0.907,0.984,1.011,0.985,0.1,0.277,0.372,0.392,0.124,0.175,15.133
0.874,0.979,1.0,0.969,0.104,0.236,0.486,0.486,0.0,0.264,0.874,0.979,1.0,0.969,0.104,0.236,0.486,0.486,0.0,0.264,16.492
0.909,0.983,1.0,0.966,0.116,0.156,0.312,0.312,0.0,0.156,0.909,0.983,1.0,0.966,0.116,0.156,0.312,0.312,0.0,0.156,14.318
0.878,0.962,1.006,0.974,0.104,0.333,0.589,0.486,0.167,0.425,0.878,0.962,1.006,0.974,0.104,0.333,0.589,0.486,0.167,0.425,18.682
0.897,0.977,1.006,0.985,0.1,0.462,0.653,0.512,0.181,0.286,0.897,0.977,1.006,0.985,0.1,0.462,0.653,0.512,0.181,0.286,16.031
0.887,0.972,1.005,0.967,0.1,0.392,0.744,0.632,0.175,0.392,0.887,0.972,1.005,0.967,0.1,0.392,0.744,0.632,0.175,0.392,18.439
