F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
1.288,2.001,0.611,0.423,0.901,2.054,0.645,0.216,0.432,1.864,1.288,2.001,0.611,0.423,0.901,2.054,0.645,0.216,0.432,1.864,123.471,P
1.226,1.958,0.599,0.425,0.834,2.173,0.694,0.215,0.481,1.995,1.226,1.958,0.599,0.425,0.834,2.173,0.694,0.215,0.481,1.995,127.424,P
1.273,2.046,0.621,0.442,0.873,2.179,0.645,0.21,0.435,1.999,1.273,2.046,0.621,0.442,0.873,2.179,0.645,0.21,0.435,1.999,125.3,P
1.225,1.95,0.592,0.421,0.842,2.152,0.695,0.211,0.486,1.954,1.225,1.95,0.592,0.421,0.842,2.152,0.695,0.211,0.486,1.954,127.279,P
1.259,2.028,0.598,0.419,0.871,2.153,0.67,0.212,0.461,1.985,1.259,2.028,0.598,0.419,0.871,2.153,0.67,0.212,0.461,1.985,127.577,P
1.216,1.928,0.592,0.423,0.832,2.146,0.7,0.213,0.49,1.953,1.216,1.928,0.592,0.423,0.832,2.146,0.7,0.213,0.49,1.953,127.424,P
1.271,1.983,0.599,0.415,0.894,2.045,0.657,0.21,0.449,1.864,1.271,1.983,0.599,0.415,0.894,2.045,0.657,0.21,0.449,1.864,121.824,P
1.277,2.037,0.616,0.438,0.876,2.159,0.647,0.211,0.438,1.985,1.277,2.037,0.616,0.438,0.876,2.159,0.647,0.211,0.438,1.985,127.738,P
1.229,1.932,0.587,0.426,0.849,2.119,0.686,0.205,0.486,1.909,1.229,1.932,0.587,0.426,0.849,2.119,0.686,0.205,0.486,1.909,123.321,P
1.231,1.968,0.595,0.42,0.841,2.166,0.694,0.215,0.481,1.984,1.231,1.968,0.595,0.42,0.841,2.166,0.694,0.215,0.481,1.984,129.553,P
1.234,1.981,0.604,0.429,0.841,2.187,0.685,0.215,0.472,1.993,1.234,1.981,0.604,0.429,0.841,2.187,0.685,0.215,0.472,1.993,129.402,P
1.249,1.982,0.61,0.425,0.865,2.143,0.672,0.222,0.452,1.962,1.249,1.982,0.61,0.425,0.865,2.143,0.672,0.222,0.452,1.962,126.59,P
1.226,1.943,0.601,0.431,0.845,2.151,0.686,0.214,0.474,1.937,1.226,1.943,0.601,0.431,0.845,2.151,0.686,0.214,0.474,1.937,124.036,P
1.249,2.019,0.597,0.418,0.866,2.17,0.678,0.217,0.465,1.971,1.249,2.019,0.597,0.418,0.866,2.17,0.678,0.217,0.465,1.971,126.02,P
1.241,1.943,0.592,0.431,0.856,2.117,0.677,0.201,0.478,1.899,1.241,1.943,0.592,0.431,0.856,2.117,0.677,0.201,0.478,1.899,126.151,P
0.567,0.504,0.936,0.772,0.772,0.912,0.369,0.252,0.122,1.029,0.567,0.504,0.936,0.772,0.772,0.912,0.369,0.252,0.122,1.029,70.859,Q
0.572,0.499,0.937,0.77,0.771,0.886,0.37,0.254,0.121,1.008,0.572,0.499,0.937,0.77,0.771,0.886,0.37,0.254,0.121,1.008,70.214,Q
0.573,0.485,0.938,0.771,0.77,0.898,0.363,0.252,0.117,1.032,0.573,0.485,0.938,0.771,0.77,0.898,0.363,0.252,0.117,1.032,71.701,Q
0.578,0.506,0.94,0.779,0.77,0.9,0.356,0.242,0.122,1.015,0.578,0.506,0.94,0.779,0.77,0.9,0.356,0.242,0.122,1.015,68.066,Q
0.576,0.524,0.938,0.782,0.76,0.914,0.349,0.239,0.113,1.028,0.576,0.524,0.938,0.782,0.76,0.914,0.349,0.239,0.113,1.028,70.214,Q
0.556,0.52,0.941,0.787,0.756,0.916,0.354,0.239,0.121,1.018,0.556,0.52,0.941,0.787,0.756,0.916,0.354,0.239,0.121,1.018,71.805,Q
0.575,0.502,0.941,0.778,0.768,0.9,0.355,0.244,0.118,1.021,0.575,0.502,0.941,0.778,0.768,0.9,0.355,0.244,0.118,1.021,68.25,Q
0.565,0.508,0.945,0.783,0.757,0.916,0.359,0.25,0.117,1.028,0.565,0.508,0.945,0.783,0.757,0.916,0.359,0.25,0.117,1.028,72.567,Q
0.566,0.506,0.946,0.78,0.756,0.913,0.362,0.257,0.112,1.03,0.566,0.506,0.946,0.78,0.756,0.913,0.362,0.257,0.112,1.03,72.18,Q
0.564,0.498,0.936,0.774,0.754,0.903,0.36,0.246,0.118,1.038,0.564,0.498,0.936,0.774,0.754,0.903,0.36,0.246,0.118,1.038,71.701,Q
0.576,0.5,0.942,0.782,0.772,0.914,0.35,0.24,0.117,1.031,0.576,0.5,0.942,0.782,0.772,0.914,0.35,0.24,0.117,1.031,71.568,Q
0.578,0.513,0.942,0.779,0.776,0.9,0.356,0.248,0.115,1.009,0.578,0.513,0.942,0.779,0.776,0.9,0.356,0.248,0.115,1.009,70.711,Q
0.574,0.514,0.944,0.779,0.769,0.914,0.354,0.25,0.111,1.029,0.574,0.514,0.944,0.779,0.769,0.914,0.354,0.25,0.111,1.029,72.691,Q
0.555,0.505,0.945,0.775,0.761,0.905,0.364,0.259,0.111,1.026,0.555,0.505,0.945,0.775,0.761,0.905,0.364,0.259,0.111,1.026,72.18,Q
0.577,0.511,0.941,0.776,0.774,0.903,0.362,0.247,0.125,1.015,0.577,0.511,0.941,0.776,0.774,0.903,0.362,0.247,0.125,1.015,72.25,Q
0.566,0.513,0.947,0.776,0.763,0.924,0.367,0.261,0.115,1.037,0.566,0.513,0.947,0.776,0.763,0.924,0.367,0.261,0.115,1.037,73.437,Q
0.562,0.513,0.948,0.781,0.763,0.916,0.362,0.259,0.109,1.022,0.562,0.513,0.948,0.781,0.763,0.916,0.362,0.259,0.109,1.022,72.56,Q
0.576,0.506,0.939,0.776,0.773,0.901,0.36,0.248,0.118,1.018,0.576,0.506,0.939,0.776,0.773,0.901,0.36,0.248,0.118,1.018,69.354,Q
0.573,0.522,0.944,0.772,0.758,0.904,0.363,0.261,0.108,1.026,0.573,0.522,0.944,0.772,0.758,0.904,0.363,0.261,0.108,1.026,72.443,Q
0.577,0.524,0.947,0.771,0.766,0.909,0.37,0.266,0.114,1.02,0.577,0.524,0.947,0.771,0.766,0.909,0.37,0.266,0.114,1.02,72.56,Q
0.569,0.508,0.943,0.772,0.759,0.907,0.374,0.265,0.116,1.024,0.569,0.508,0.943,0.772,0.759,0.907,0.374,0.265,0.116,1.024,72.443,Q
0.971,4.015,1.22,1.641,2.164,2.363,0.735,0.538,0.237,2.309,0.971,4.015,1.22,1.641,2.164,2.363,0.735,0.538,0.237,2.309,119.436,R
1.378,5.468,0.949,1.475,2.534,2.601,0.677,0.483,0.198,2.472,1.378,5.468,0.949,1.475,2.534,2.601,0.677,0.483,0.198,2.472,122,R
1.14,1.812,0.996,1.342,1.887,1.646,0.798,0.573,0.237,1.317,1.14,1.812,0.996,1.342,1.887,1.646,0.798,0.573,0.237,1.317,118.68,R
3.736,14.708,1.456,5.099,8.802,1.942,0.691,0.468,0.251,1.659,3.736,14.708,1.456,5.099,8.802,1.942,0.691,0.468,0.251,1.659,117.903,R
1.439,5.446,0.977,1.7,2.991,2.267,0.738,0.541,0.218,1.993,1.439,5.446,0.977,1.7,2.991,2.267,0.738,0.541,0.218,1.993,116.417,R
1.551,5.274,0.108,1.749,3.193,1.839,0.86,0.514,0.346,1.591,1.551,5.274,0.108,1.749,3.193,1.839,0.86,0.514,0.346,1.591,114.237,R
2.01,6.476,0.415,2.096,4.103,1.784,0.749,0.515,0.245,1.594,2.01,6.476,0.415,2.096,4.103,1.784,0.749,0.515,0.245,1.594,119.101,R
2.509,12.161,0.394,3.572,5.88,2.176,0.774,0.555,0.233,2.032,2.509,12.161,0.394,3.572,5.88,2.176,0.774,0.555,0.233,2.032,118.068,R
2.918,16.46,1.22,3.991,6.85,2.5,0.727,0.408,0.324,2.421,2.918,16.46,1.22,3.991,6.85,2.5,0.727,0.408,0.324,2.421,119.365,R
1.502,3.841,0.295,1.379,2.795,1.72,0.832,0.474,0.358,1.343,1.502,3.841,0.295,1.379,2.795,1.72,0.832,0.474,0.358,1.343,116.902,R
1.857,6.329,0.371,2.211,4.059,1.801,0.786,0.564,0.229,1.564,1.857,6.329,0.371,2.211,4.059,1.801,0.786,0.564,0.229,1.564,119.854,R
1.559,4.288,0.608,1.487,2.997,1.788,0.732,0.487,0.245,1.565,1.559,4.288,0.608,1.487,2.997,1.788,0.732,0.487,0.245,1.565,117.546,R
1.794,4.154,0.236,1.031,2.812,1.65,0.722,0.446,0.276,1.367,1.794,4.154,0.236,1.031,2.812,1.65,0.722,0.446,0.276,1.367,114.272,R
1.854,4.62,0.622,1.663,3.166,1.465,0.708,0.409,0.302,1.203,1.854,4.62,0.622,1.663,3.166,1.465,0.708,0.409,0.302,1.203,113.78,R
1.654,4.105,0.122,0.981,2.631,1.747,0.749,0.398,0.351,1.374,1.654,4.105,0.122,0.981,2.631,1.747,0.749,0.398,0.351,1.374,123.794,R
2.476,6.629,0.412,2.64,5.048,1.648,0.703,0.443,0.267,1.318,2.476,6.629,0.412,2.64,5.048,1.648,0.703,0.443,0.267,1.318,117.239,R
1.67,4.18,0.146,1.674,3.328,1.552,0.803,0.459,0.344,1.155,1.67,4.18,0.146,1.674,3.328,1.552,0.803,0.459,0.344,1.155,118.878,R
2.152,3.28,0.308,1.159,3.31,1.122,0.65,0.345,0.319,0.921,2.152,3.28,0.308,1.159,3.31,1.122,0.65,0.345,0.319,0.921,115.732,R
1.928,2.511,0.425,0.735,2.632,1.063,0.631,0.306,0.339,0.71,1.928,2.511,0.425,0.735,2.632,1.063,0.631,0.306,0.339,0.71,114.63,R
1.761,2.856,0.41,0.81,2.553,1.195,0.69,0.403,0.294,0.963,1.761,2.856,0.41,0.81,2.553,1.195,0.69,0.403,0.294,0.963,116.966,R
1.805,3.657,0.311,0.868,2.671,1.603,0.699,0.388,0.335,1.134,1.805,3.657,0.311,0.868,2.671,1.603,0.699,0.388,0.335,1.134,118.089,R
1.879,1.364,0.816,2.083,1.999,1.043,0.962,0.742,0.269,0.187,1.879,1.364,0.816,2.083,1.999,1.043,0.962,0.742,0.269,0.187,307.08,S
1.921,1.408,0.815,2.12,1.968,1.032,0.968,0.754,0.275,0.21,1.921,1.408,0.815,2.12,1.968,1.032,0.968,0.754,0.275,0.21,308.131,S
1.877,1.381,0.809,2.103,1.942,1.045,0.986,0.76,0.286,0.198,1.877,1.381,0.809,2.103,1.942,1.045,0.986,0.76,0.286,0.198,307.08,S
1.888,1.334,0.838,2.127,1.941,1.05,0.978,0.745,0.294,0.178,1.888,1.334,0.838,2.127,1.941,1.05,0.978,0.745,0.294,0.178,307.104,S
1.957,1.414,0.836,2.267,2.075,1.04,0.978,0.771,0.266,0.203,1.957,1.414,0.836,2.267,2.075,1.04,0.978,0.771,0.266,0.203,307.197,S
1.874,1.371,0.82,2.124,1.919,1.049,0.983,0.769,0.278,0.197,1.874,1.371,0.82,2.124,1.919,1.049,0.983,0.769,0.278,0.197,306.235,S
1.896,1.363,0.86,2.102,1.93,1.048,0.98,0.743,0.284,0.192,1.896,1.363,0.86,2.102,1.93,1.048,0.98,0.743,0.284,0.192,306.235,S
1.905,1.373,0.815,2.131,2.03,1.03,0.953,0.731,0.282,0.189,1.905,1.373,0.815,2.131,2.03,1.03,0.953,0.731,0.282,0.189,307.234,S
1.961,1.411,0.808,2.193,2.061,1.022,0.949,0.756,0.259,0.204,1.961,1.411,0.808,2.193,2.061,1.022,0.949,0.756,0.259,0.204,308.469,S
1.93,1.392,0.845,2.208,2.083,1.044,0.969,0.762,0.249,0.193,1.93,1.392,0.845,2.208,2.083,1.044,0.969,0.762,0.249,0.193,304.475,S
1.91,1.373,0.836,2.163,2.017,1.038,0.978,0.763,0.262,0.187,1.91,1.373,0.836,2.163,2.017,1.038,0.978,0.763,0.262,0.187,305.531,S
1.944,1.403,0.851,2.244,2.089,1.032,0.969,0.762,0.254,0.196,1.944,1.403,0.851,2.244,2.089,1.032,0.969,0.762,0.254,0.196,307.527,S
1.931,1.386,0.821,2.184,1.94,1.059,0.991,0.789,0.27,0.204,1.931,1.386,0.821,2.184,1.94,1.059,0.991,0.789,0.27,0.204,305.473,S
1.941,1.376,0.837,2.282,2.08,1.046,0.988,0.78,0.263,0.184,1.941,1.376,0.837,2.282,2.08,1.046,0.988,0.78,0.263,0.184,309.467,S
1.925,1.384,0.818,2.135,1.925,1.05,0.987,0.77,0.283,0.203,1.925,1.384,0.818,2.135,1.925,1.05,0.987,0.77,0.283,0.203,307.417,S
1.904,1.333,0.839,2.255,2.077,1.048,0.981,0.766,0.269,0.167,1.904,1.333,0.839,2.255,2.077,1.048,0.981,0.766,0.269,0.167,304.475,S
1.926,1.392,0.864,2.195,2.048,1.041,0.977,0.768,0.246,0.194,1.926,1.392,0.864,2.195,2.048,1.041,0.977,0.768,0.246,0.194,303.727,S
1.889,1.379,0.833,2.166,1.961,1.047,0.984,0.764,0.281,0.197,1.889,1.379,0.833,2.166,1.961,1.047,0.984,0.764,0.281,0.197,304.593,S
1.874,1.371,0.838,2.135,1.919,1.056,0.99,0.767,0.282,0.197,1.874,1.371,0.838,2.135,1.919,1.056,0.99,0.767,0.282,0.197,302.478,S
1.841,1.343,0.841,2.092,1.903,1.044,0.979,0.759,0.273,0.185,1.841,1.343,0.841,2.092,1.903,1.044,0.979,0.759,0.273,0.185,303.595,S
1.957,1.409,0.856,2.294,2.108,1.043,0.982,0.769,0.261,0.197,1.957,1.409,0.856,2.294,2.108,1.043,0.982,0.769,0.261,0.197,303.659,S
1.055,1.905,0.88,0.884,0.474,2.739,1,0.503,0.507,1.95,1.055,1.905,0.88,0.884,0.474,2.739,1,0.503,0.507,1.95,113.864,T
1.063,1.902,0.887,0.897,0.46,2.761,0.987,0.505,0.495,2,1.063,1.902,0.887,0.897,0.46,2.761,0.987,0.505,0.495,2,105.361,T
1.076,1.909,0.889,0.895,0.483,2.665,0.95,0.473,0.486,1.923,1.076,1.909,0.889,0.895,0.483,2.665,0.95,0.473,0.486,1.923,106.066,T
1.061,1.904,0.884,0.89,0.458,2.786,1.022,0.496,0.535,2.005,1.061,1.904,0.884,0.89,0.458,2.786,1.022,0.496,0.535,2.005,110.309,T
1.051,1.909,0.893,0.907,0.457,2.79,1.03,0.514,0.525,2.022,1.051,1.909,0.893,0.907,0.457,2.79,1.03,0.514,0.525,2.022,105.38,T
1.056,1.94,0.896,0.902,0.467,2.799,1.003,0.518,0.493,2.047,1.056,1.94,0.896,0.902,0.467,2.799,1.003,0.518,0.493,2.047,106.775,T
1.06,1.907,0.892,0.906,0.477,2.677,0.977,0.474,0.512,1.936,1.06,1.907,0.892,0.906,0.477,2.677,0.977,0.474,0.512,1.936,102.533,T
1.074,1.926,0.882,0.897,0.494,2.647,0.984,0.503,0.493,1.904,1.074,1.926,0.882,0.897,0.494,2.647,0.984,0.503,0.493,1.904,105.361,T
1.074,1.921,0.88,0.888,0.502,2.611,0.983,0.506,0.486,1.861,1.074,1.921,0.88,0.888,0.502,2.611,0.983,0.506,0.486,1.861,99.725,T
1.082,1.918,0.893,0.903,0.494,2.614,0.972,0.49,0.49,1.887,1.082,1.918,0.893,0.903,0.494,2.614,0.972,0.49,0.49,1.887,98.995,T
1.083,1.934,0.898,0.902,0.503,2.634,0.971,0.517,0.46,1.891,1.083,1.934,0.898,0.902,0.503,2.634,0.971,0.517,0.46,1.891,108.904,T
1.057,1.91,0.888,0.893,0.493,2.667,0.997,0.511,0.493,1.884,1.057,1.91,0.888,0.893,0.493,2.667,0.997,0.511,0.493,1.884,101.139,T
1.068,1.914,0.886,0.894,0.49,2.676,0.994,0.505,0.498,1.902,1.068,1.914,0.886,0.894,0.49,2.676,0.994,0.505,0.498,1.902,103.947,T
1.079,1.897,0.895,0.907,0.489,2.598,0.96,0.49,0.48,1.869,1.079,1.897,0.895,0.907,0.489,2.598,0.96,0.49,0.48,1.869,99.005,T
1.062,1.898,0.874,0.884,0.505,2.575,0.972,0.493,0.491,1.81,1.062,1.898,0.874,0.884,0.505,2.575,0.972,0.493,0.491,1.81,100.409,T
1.078,1.897,0.882,0.881,0.491,2.634,0.987,0.494,0.5,1.859,1.078,1.897,0.882,0.881,0.491,2.634,0.987,0.494,0.5,1.859,96.876,T
1.104,1.933,0.884,0.882,0.538,2.497,0.947,0.474,0.478,1.761,1.104,1.933,0.884,0.882,0.538,2.497,0.947,0.474,0.478,1.761,108.245,T
1.085,1.934,0.886,0.881,0.497,2.662,0.96,0.486,0.481,1.913,1.085,1.934,0.886,0.881,0.497,2.662,0.96,0.486,0.481,1.913,99.247,T
1.092,1.916,0.876,0.886,0.502,2.567,0.953,0.505,0.463,1.847,1.092,1.916,0.876,0.886,0.502,2.567,0.953,0.505,0.463,1.847,97.673,T
1.088,1.904,0.886,0.891,0.498,2.567,0.942,0.479,0.472,1.845,1.088,1.904,0.886,0.891,0.498,2.567,0.942,0.479,0.472,1.845,104.005,T
1.139,1.955,0.896,0.91,0.557,2.39,0.875,0.452,0.43,1.742,1.139,1.955,0.896,0.91,0.557,2.39,0.875,0.452,0.43,1.742,93.509,T
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
43.904,59.775,4.773,15.766,53.255,1.003,0.278,0.219,0.071,1.117,43.904,59.775,4.773,15.766,53.255,1.003,0.278,0.219,0.071,1.117,19.026,W
96.512,125.3,8.276,28.302,113.748,1.003,0.244,0.192,0.065,1.106,96.512,125.3,8.276,28.302,113.748,1.003,0.244,0.192,0.065,1.106,17.117,W
33.242,43.966,3.132,10.689,40.078,1,0.272,0.212,0.07,1.121,33.242,43.966,3.132,10.689,40.078,1,0.272,0.212,0.07,1.121,22.091,W
37.673,49.918,3.971,11.767,45.467,1.015,0.25,0.191,0.07,1.112,37.673,49.918,3.971,11.767,45.467,1.015,0.25,0.191,0.07,1.112,20.224,W
45.52,60.312,3.902,14.391,54.083,1.007,0.271,0.21,0.068,1.133,45.52,60.312,3.902,14.391,54.083,1.007,0.271,0.21,0.068,1.133,19.105,W
32.992,44.564,3.473,11.417,39.823,1.007,0.287,0.223,0.074,1.14,32.992,44.564,3.473,11.417,39.823,1.007,0.287,0.223,0.074,1.14,21.213,W
14.766,18.929,1.091,4.139,17.287,1.001,0.284,0.23,0.062,1.151,14.766,18.929,1.091,4.139,17.287,1.001,0.284,0.23,0.062,1.151,22.204,W
49.301,64.106,3.808,13.314,57.421,1.032,0.246,0.18,0.075,1.132,49.301,64.106,3.808,13.314,57.421,1.032,0.246,0.18,0.075,1.132,24.021,W
31.168,41.037,2.608,9.823,37.211,1.005,0.281,0.218,0.073,1.129,31.168,41.037,2.608,9.823,37.211,1.005,0.281,0.218,0.073,1.129,22.023,W
26.939,36.048,2.828,9.192,32.636,1.004,0.295,0.228,0.08,1.135,26.939,36.048,2.828,9.192,32.636,1.004,0.295,0.228,0.08,1.135,22.023,W
12.188,15.56,0.978,3.246,14.199,1.011,0.282,0.235,0.055,1.164,12.188,15.56,0.978,3.246,14.199,1.011,0.282,0.235,0.055,1.164,20.1,W
16.854,22.597,1.844,5.233,20.446,1.034,0.271,0.206,0.074,1.153,16.854,22.597,1.844,5.233,20.446,1.034,0.271,0.206,0.074,1.153,23.087,W
13.681,17.684,1.331,3.795,16.152,1.016,0.269,0.221,0.06,1.157,13.681,17.684,1.331,3.795,16.152,1.016,0.269,0.221,0.06,1.157,18.028,W
13.584,18.099,1.554,3.882,16.439,1.051,0.239,0.192,0.056,1.157,13.584,18.099,1.554,3.882,16.439,1.051,0.239,0.192,0.056,1.157,22,W
10.647,13.324,0.922,2.552,12.408,1.017,0.259,0.21,0.054,1.153,10.647,13.324,0.922,2.552,12.408,1.017,0.259,0.21,0.054,1.153,22.091,W
16.56,21.898,1.974,4.973,20.204,1.03,0.24,0.188,0.063,1.126,16.56,21.898,1.974,4.973,20.204,1.03,0.24,0.188,0.063,1.126,21.024,W
9.361,12.08,1.131,2.74,11.275,1.005,0.272,0.225,0.053,1.158,9.361,12.08,1.131,2.74,11.275,1.005,0.272,0.225,0.053,1.158,20.025,W
12.905,16.475,1.29,3.339,15.118,1.021,0.249,0.199,0.059,1.156,12.905,16.475,1.29,3.339,15.118,1.021,0.249,0.199,0.059,1.156,20.1,W
9.953,12.856,1.348,2.714,11.986,1.029,0.241,0.192,0.061,1.153,9.953,12.856,1.348,2.714,11.986,1.029,0.241,0.192,0.061,1.153,21.024,W
10.153,13.177,1.182,2.789,12.173,1.03,0.247,0.213,0.041,1.162,10.153,13.177,1.182,2.789,12.173,1.03,0.247,0.213,0.041,1.162,21.024,W
