1.651,2.221,0.803,0.639,1.017,1.595,0.356,0.162,0.195,1.268,1.651,2.221,0.803,0.639,1.017,1.595,0.356,0.162,0.195,1.268,98.478,
1.644,2.22,0.806,0.684,0.961,1.662,0.331,0.129,0.202,1.363,1.644,2.22,0.806,0.684,0.961,1.662,0.331,0.129,0.202,1.363,96.509,
,,,,,,,,,,,,,,,,,,,,,
1.43,2.127,0.797,0.637,0.991,1.681,0.493,0.263,0.233,1.19,1.43,2.127,0.797,0.637,0.991,1.681,0.493,0.263,0.233,1.19,113.772,19
1.417,2.2,0.773,0.586,0.971,1.779,0.523,0.265,0.259,1.261,1.417,2.2,0.773,0.586,0.971,1.779,0.523,0.265,0.259,1.261,113,
1.416,2.112,0.805,0.58,0.994,1.655,0.519,0.292,0.227,1.14,1.416,2.112,0.805,0.58,0.994,1.655,0.519,0.292,0.227,1.14,110.368,
1.562,2.099,0.794,0.595,1.167,1.388,0.43,0.223,0.207,0.962,1.562,2.099,0.794,0.595,1.167,1.388,0.43,0.223,0.207,0.962,98.184,
1.42,2.039,0.82,0.609,0.985,1.6,0.5,0.277,0.223,1.101,1.42,2.039,0.82,0.609,0.985,1.6,0.5,0.277,0.223,1.101,109.293,
1.55,2.105,0.765,0.556,1.166,1.427,0.472,0.242,0.23,0.961,1.55,2.105,0.765,0.556,1.166,1.427,0.472,0.242,0.23,0.961,99.408,
1.468,2.09,0.811,0.624,0.967,1.685,0.504,0.269,0.236,1.182,1.468,2.09,0.811,0.624,0.967,1.685,0.504,0.269,0.236,1.182,114.586,
1.543,2.074,0.808,0.645,1.125,1.401,0.43,0.226,0.205,0.979,1.543,2.074,0.808,0.645,1.125,1.401,0.43,0.226,0.205,0.979,96.187,
1.607,2.061,0.82,0.628,1.206,1.334,0.421,0.231,0.189,0.917,1.607,2.061,0.82,0.628,1.206,1.334,0.421,0.231,0.189,0.917,92.347,
1.476,1.9,0.795,0.599,1.046,1.36,0.483,0.251,0.233,0.881,1.476,1.9,0.795,0.599,1.046,1.36,0.483,0.251,0.233,0.881,100.717,
1.553,2.109,0.775,0.599,1.098,1.515,0.466,0.235,0.232,1.051,1.553,2.109,0.775,0.599,1.098,1.515,0.466,0.235,0.232,1.051,106.888,
1.559,2.015,0.801,0.603,1.175,1.289,0.437,0.228,0.209,0.869,1.559,2.015,0.801,0.603,1.175,1.289,0.437,0.228,0.209,0.869,90.2,
1.476,2.166,0.801,0.602,1.02,1.661,0.489,0.26,0.228,1.175,1.476,2.166,0.801,0.602,1.02,1.661,0.489,0.26,0.228,1.175,106.794,
1.49,2.083,0.802,0.615,1.067,1.5,0.468,0.242,0.225,1.039,1.49,2.083,0.802,0.615,1.067,1.5,0.468,0.242,0.225,1.039,100.245,
1.463,2.051,0.786,0.602,1.037,1.51,0.479,0.244,0.235,1.036,1.463,2.051,0.786,0.602,1.037,1.51,0.479,0.244,0.235,1.036,99.323,
1.578,1.46,0.789,0.602,1.184,0.816,0.42,0.206,0.214,0.4,1.578,1.46,0.789,0.602,1.184,0.816,0.42,0.206,0.214,0.4,89.202,
1.603,1.886,0.795,0.608,1.177,1.224,0.442,0.233,0.209,0.784,1.603,1.886,0.795,0.608,1.177,1.224,0.442,0.233,0.209,0.784,97.867,
1.605,1.616,0.81,0.604,1.212,0.951,0.428,0.235,0.193,0.527,1.605,1.616,0.81,0.604,1.212,0.951,0.428,0.235,0.193,0.527,95.755,
1.656,1.703,0.79,0.586,1.238,1.02,0.435,0.227,0.209,0.588,1.656,1.703,0.79,0.586,1.238,1.02,0.435,0.227,0.209,0.588,95.352,
1.721,1.308,0.788,0.591,1.35,0.648,0.392,0.203,0.189,0.257,1.721,1.308,0.788,0.591,1.35,0.648,0.392,0.203,0.189,0.257,87.824,
1.637,2.031,0.788,0.598,1.265,1.279,0.421,0.223,0.199,0.858,1.637,2.031,0.788,0.598,1.265,1.279,0.421,0.223,0.199,0.858,95.635,
1.591,2.062,0.82,0.623,1.171,1.385,0.455,0.24,0.217,0.937,1.591,2.062,0.82,0.623,1.171,1.385,0.455,0.24,0.217,0.937,100.717,
1.496,2.019,0.811,0.594,1.066,1.495,0.493,0.273,0.22,1.003,1.496,2.019,0.811,0.594,1.066,1.495,0.493,0.273,0.22,1.003,107.787,
1.661,1.98,0.827,0.632,1.254,1.237,0.413,0.229,0.185,0.826,1.661,1.98,0.827,0.632,1.254,1.237,0.413,0.229,0.185,0.826,92.779,
1.605,1.64,0.794,0.595,1.201,0.994,0.441,0.234,0.207,0.556,1.605,1.64,0.794,0.595,1.201,0.994,0.441,0.234,0.207,0.556,96.628,
1.527,1.869,0.794,0.604,1.166,1.224,0.463,0.25,0.213,0.768,1.527,1.869,0.794,0.604,1.166,1.224,0.463,0.25,0.213,0.768,97.082,
1.685,1.964,0.806,0.611,1.28,1.211,0.415,0.222,0.193,0.797,1.685,1.964,0.806,0.611,1.28,1.211,0.415,0.222,0.193,0.797,94.048,
1.497,1.996,0.808,0.649,1.135,1.363,0.445,0.229,0.216,0.922,1.497,1.996,0.808,0.649,1.135,1.363,0.445,0.229,0.216,0.922,94.005,
1.8,2.008,0.789,0.579,1.643,0.969,0.334,0.172,0.163,0.636,1.8,2.008,0.789,0.579,1.643,0.969,0.334,0.172,0.163,0.636,72.918,
1.789,2.007,0.78,0.59,1.615,0.995,0.332,0.17,0.161,0.663,1.789,2.007,0.78,0.59,1.615,0.995,0.332,0.17,0.161,0.663,73.736,
1.785,1.855,0.772,0.554,1.607,0.897,0.345,0.176,0.169,0.553,1.785,1.855,0.772,0.554,1.607,0.897,0.345,0.176,0.169,0.553,74,
1.719,1.767,0.797,0.618,1.513,0.878,0.339,0.171,0.168,0.539,1.719,1.767,0.797,0.618,1.513,0.878,0.339,0.171,0.168,0.539,74.33,
1.857,1.585,0.763,0.548,1.65,0.72,0.347,0.169,0.179,0.373,1.857,1.585,0.763,0.548,1.65,0.72,0.347,0.169,0.179,0.373,68.007,
1.751,1.87,0.778,0.583,1.536,0.95,0.343,0.179,0.164,0.608,1.751,1.87,0.778,0.583,1.536,0.95,0.343,0.179,0.164,0.608,72.45,
1.725,1.973,0.805,0.598,1.524,1.01,0.34,0.18,0.161,0.671,1.725,1.973,0.805,0.598,1.524,1.01,0.34,0.18,0.161,0.671,74.465,
1.779,1.817,0.768,0.556,1.581,0.883,0.348,0.173,0.176,0.535,1.779,1.817,0.768,0.556,1.581,0.883,0.348,0.173,0.176,0.535,69.778,
1.819,1.956,0.78,0.577,1.629,0.95,0.328,0.163,0.165,0.622,1.819,1.956,0.78,0.577,1.629,0.95,0.328,0.163,0.165,0.622,71.176,
1.752,1.683,0.801,0.631,1.54,0.818,0.34,0.171,0.169,0.479,1.752,1.683,0.801,0.631,1.54,0.818,0.34,0.171,0.169,0.479,72.422,
1.769,1.812,0.768,0.579,1.581,0.887,0.345,0.176,0.17,0.542,1.769,1.812,0.768,0.579,1.581,0.887,0.345,0.176,0.17,0.542,68.942,
1.83,1.974,0.781,0.569,1.626,0.953,0.344,0.179,0.165,0.613,1.83,1.974,0.781,0.569,1.626,0.953,0.344,0.179,0.165,0.613,70.385,
1.538,1.817,0.8,0.604,1.118,1.24,0.452,0.24,0.212,0.789,1.538,1.817,0.8,0.604,1.118,1.24,0.452,0.24,0.212,0.789,91.088,
1.552,1.937,0.797,0.601,1.051,1.437,0.51,0.266,0.245,0.929,1.552,1.937,0.797,0.601,1.051,1.437,0.51,0.266,0.245,0.929,109.444,
1.547,1.759,0.768,0.518,1.168,1.132,0.475,0.25,0.225,0.66,1.547,1.759,0.768,0.518,1.168,1.132,0.475,0.25,0.225,0.66,92.049,
1.468,1.691,0.814,0.596,1.076,1.145,0.48,0.262,0.221,0.667,1.468,1.691,0.814,0.596,1.076,1.145,0.48,0.262,0.221,0.667,96,
1.638,1.338,0.768,0.568,1.247,0.709,0.424,0.216,0.208,0.286,1.638,1.338,0.768,0.568,1.247,0.709,0.424,0.216,0.208,0.286,83.15,
1.534,1.928,0.766,0.569,1.129,1.331,0.492,0.261,0.233,0.843,1.534,1.928,0.766,0.569,1.129,1.331,0.492,0.261,0.233,0.843,97.015,
1.613,1.317,0.756,0.541,1.209,0.724,0.452,0.226,0.226,0.272,1.613,1.317,0.756,0.541,1.209,0.724,0.452,0.226,0.226,0.272,90.67,
1.474,1.546,0.79,0.608,1.033,1.04,0.476,0.238,0.238,0.564,1.474,1.546,0.79,0.608,1.033,1.04,0.476,0.238,0.238,0.564,98.25,
1.65,1.257,0.793,0.604,1.27,0.64,0.415,0.214,0.2,0.225,1.65,1.257,0.793,0.604,1.27,0.64,0.415,0.214,0.2,0.225,86.209,
1.557,1.866,0.782,0.581,1.108,1.313,0.49,0.253,0.237,0.824,1.557,1.866,0.782,0.581,1.108,1.313,0.49,0.253,0.237,0.824,102.421,
1.574,2.156,0.804,0.593,1.08,1.596,0.489,0.275,0.214,1.109,1.574,2.156,0.804,0.593,1.08,1.596,0.489,0.275,0.214,1.109,112.379,
,,,,,,,,,,,,,,,,,,,,,
1.58,2.236,0.729,0.562,1.022,1.73,0.429,0.163,0.266,1.452,1.58,2.236,0.729,0.562,1.022,1.73,0.429,0.163,0.266,1.452,137.058,20
1.627,2.324,0.75,0.583,1.05,1.751,0.398,0.16,0.238,1.443,1.627,2.324,0.75,0.583,1.05,1.751,0.398,0.16,0.238,1.443,137.419,
1.577,2.246,0.742,0.58,1.007,1.763,0.419,0.161,0.258,1.439,1.577,2.246,0.742,0.58,1.007,1.763,0.419,0.161,0.258,1.439,138.351,
1.584,2.277,0.75,0.557,1.034,1.758,0.429,0.187,0.242,1.445,1.584,2.277,0.75,0.557,1.034,1.758,0.429,0.187,0.242,1.445,139.086,
1.625,2.288,0.753,0.587,1.046,1.723,0.395,0.159,0.236,1.418,1.625,2.288,0.753,0.587,1.046,1.723,0.395,0.159,0.236,1.418,135.93,
1.598,2.272,0.765,0.59,1.014,1.758,0.405,0.174,0.231,1.44,1.598,2.272,0.765,0.59,1.014,1.758,0.405,0.174,0.231,1.44,138.351,
1.587,2.231,0.74,0.56,1.029,1.697,0.428,0.175,0.254,1.386,1.587,2.231,0.74,0.56,1.029,1.697,0.428,0.175,0.254,1.386,137.058,
1.606,2.282,0.752,0.568,1.043,1.726,0.415,0.177,0.238,1.398,1.606,2.282,0.752,0.568,1.043,1.726,0.415,0.177,0.238,1.398,137.786,
1.612,2.291,0.733,0.59,1.033,1.753,0.398,0.14,0.259,1.445,1.612,2.291,0.733,0.59,1.033,1.753,0.398,0.14,0.259,1.445,137.786,
1.545,2.154,0.753,0.607,0.945,1.745,0.416,0.155,0.261,1.437,1.545,2.154,0.753,0.607,0.945,1.745,0.416,0.155,0.261,1.437,136.488,
1.619,2.271,0.74,0.568,1.053,1.689,0.41,0.163,0.247,1.372,1.619,2.271,0.74,0.568,1.053,1.689,0.41,0.163,0.247,1.372,136.125,
1.547,2.176,0.75,0.586,0.972,1.762,0.426,0.17,0.257,1.454,1.547,2.176,0.75,0.586,0.972,1.762,0.426,0.17,0.257,1.454,135.558,
1.585,2.277,0.742,0.575,1.014,1.77,0.419,0.165,0.255,1.464,1.585,2.277,0.742,0.575,1.014,1.77,0.419,0.165,0.255,1.464,142.618,
1.592,2.231,0.753,0.595,1.013,1.744,0.402,0.159,0.244,1.438,1.592,2.231,0.753,0.595,1.013,1.744,0.402,0.159,0.244,1.438,135.558,
1.615,2.24,0.752,0.587,1.031,1.686,0.4,0.159,0.241,1.381,1.615,2.24,0.752,0.587,1.031,1.686,0.4,0.159,0.241,1.381,137.233,
1.558,2.208,0.73,0.559,1.003,1.735,0.441,0.171,0.27,1.437,1.558,2.208,0.73,0.559,1.003,1.735,0.441,0.171,0.27,1.437,137.786,
1.626,2.315,0.723,0.535,1.092,1.699,0.428,0.173,0.254,1.415,1.626,2.315,0.723,0.535,1.092,1.699,0.428,0.173,0.254,1.415,137.786,
1.602,2.29,0.749,0.537,1.068,1.728,0.434,0.198,0.235,1.413,1.602,2.29,0.749,0.537,1.068,1.728,0.434,0.198,0.235,1.413,138.924,
1.579,2.234,0.734,0.546,1.037,1.716,0.438,0.181,0.257,1.425,1.579,2.234,0.734,0.546,1.037,1.716,0.438,0.181,0.257,1.425,134.852,
1.636,2.314,0.737,0.533,1.105,1.684,0.423,0.184,0.238,1.369,1.636,2.314,0.737,0.533,1.105,1.684,0.423,0.184,0.238,1.369,134.462,
1.631,2.312,0.741,0.558,1.078,1.718,0.411,0.17,0.241,1.449,1.631,2.312,0.741,0.558,1.078,1.718,0.411,0.17,0.241,1.449,135.558,
1.612,2.329,0.718,0.523,1.089,1.721,0.442,0.18,0.263,1.442,1.612,2.329,0.718,0.523,1.089,1.721,0.442,0.18,0.263,1.442,138.716,
1.623,2.38,0.715,0.533,1.091,1.765,0.43,0.167,0.265,1.474,1.623,2.38,0.715,0.533,1.091,1.765,0.43,0.167,0.265,1.474,137.786,
1.559,2.247,0.753,0.567,0.995,1.784,0.437,0.187,0.25,1.508,1.559,2.247,0.753,0.567,0.995,1.784,0.437,0.187,0.25,1.508,135.004,
1.587,2.283,0.73,0.573,1.017,1.771,0.42,0.155,0.267,1.472,1.587,2.283,0.73,0.573,1.017,1.771,0.42,0.155,0.267,1.472,137.615,
1.607,2.316,0.733,0.529,1.079,1.728,0.439,0.189,0.25,1.447,1.607,2.316,0.733,0.529,1.079,1.728,0.439,0.189,0.25,1.447,138.539,
1.606,2.349,0.751,0.537,1.072,1.773,0.435,0.201,0.234,1.507,1.606,2.349,0.751,0.537,1.072,1.773,0.435,0.201,0.234,1.507,138.924,
1.579,2.285,0.752,0.572,1.016,1.798,0.421,0.177,0.245,1.507,1.579,2.285,0.752,0.572,1.016,1.798,0.421,0.177,0.245,1.507,138.924,
1.63,2.355,0.742,0.542,1.091,1.734,0.42,0.183,0.237,1.416,1.63,2.355,0.742,0.542,1.091,1.734,0.42,0.183,0.237,1.416,139.463,
1.673,2.428,0.725,0.524,1.15,1.717,0.415,0.176,0.24,1.424,1.673,2.428,0.725,0.524,1.15,1.717,0.415,0.176,0.24,1.424,139.463,
1.584,2.287,0.736,0.575,1.018,1.79,0.418,0.158,0.26,1.505,1.584,2.287,0.736,0.575,1.018,1.79,0.418,0.158,0.26,1.505,137.615,
1.584,2.307,0.766,0.589,1.003,1.822,0.41,0.177,0.233,1.534,1.584,2.307,0.766,0.589,1.003,1.822,0.41,0.177,0.233,1.534,139.846,
1.627,2.342,0.744,0.578,1.053,1.767,0.401,0.158,0.244,1.461,1.627,2.342,0.744,0.578,1.053,1.767,0.401,0.158,0.244,1.461,138.924,
1.562,2.272,0.73,0.573,0.997,1.813,0.428,0.158,0.27,1.52,1.562,2.272,0.73,0.573,0.997,1.813,0.428,0.158,0.27,1.52,139.846,
1.591,2.308,0.736,0.547,1.05,1.771,0.433,0.181,0.252,1.489,1.591,2.308,0.736,0.547,1.05,1.771,0.433,0.181,0.252,1.489,140.236,
1.633,2.349,0.759,0.577,1.063,1.758,0.399,0.172,0.227,1.466,1.633,2.349,0.759,0.577,1.063,1.758,0.399,0.172,0.227,1.466,139.846,
1.622,2.296,0.722,0.547,1.079,1.696,0.42,0.163,0.258,1.379,1.622,2.296,0.722,0.547,1.079,1.696,0.42,0.163,0.258,1.379,138.539,
1.563,2.273,0.743,0.556,1.007,1.781,0.448,0.19,0.258,1.522,1.563,2.273,0.743,0.556,1.007,1.781,0.448,0.19,0.258,1.522,139.316,
1.567,2.266,0.757,0.582,0.992,1.802,0.421,0.177,0.245,1.509,1.567,2.266,0.757,0.582,0.992,1.802,0.421,0.177,0.245,1.509,138.539,
1.587,2.288,0.748,0.571,1.023,1.775,0.419,0.173,0.246,1.466,1.587,2.288,0.748,0.571,1.023,1.775,0.419,0.173,0.246,1.466,137.084,
1.579,2.286,0.737,0.567,1.016,1.781,0.427,0.168,0.259,1.482,1.579,2.286,0.737,0.567,1.016,1.781,0.427,0.168,0.259,1.482,136.693,
1.554,2.253,0.743,0.573,0.985,1.797,0.433,0.173,0.261,1.474,1.554,2.253,0.743,0.573,0.985,1.797,0.433,0.173,0.261,1.474,137.481,
1.59,2.263,0.746,0.57,1.022,1.735,0.422,0.172,0.25,1.433,1.59,2.263,0.746,0.57,1.022,1.735,0.422,0.172,0.25,1.433,136.308,
1.6,2.198,0.747,0.566,1.042,1.661,0.417,0.174,0.244,1.334,1.6,2.198,0.747,0.566,1.042,1.661,0.417,0.174,0.244,1.334,134.462,
1.597,2.277,0.754,0.563,1.039,1.737,0.421,0.185,0.237,1.416,1.597,2.277,0.754,0.563,1.039,1.737,0.421,0.185,0.237,1.416,135.772,
1.594,2.285,0.742,0.57,1.029,1.751,0.418,0.167,0.251,1.463,1.594,2.285,0.742,0.57,1.029,1.751,0.418,0.167,0.251,1.463,135.65,
1.606,2.268,0.755,0.582,1.03,1.73,0.409,0.173,0.238,1.387,1.606,2.268,0.755,0.582,1.03,1.73,0.409,0.173,0.238,1.387,134.852,
1.571,2.268,0.727,0.559,1.014,1.765,0.436,0.165,0.273,1.469,1.571,2.268,0.727,0.559,1.014,1.765,0.436,0.165,0.273,1.469,135.772,
1.602,2.344,0.751,0.584,1.028,1.814,0.406,0.164,0.242,1.491,1.602,2.344,0.751,0.584,1.028,1.814,0.406,0.164,0.242,1.491,135.65,
1.559,2.229,0.724,0.542,1.024,1.741,0.447,0.178,0.271,1.423,1.559,2.229,0.724,0.542,1.024,1.741,0.447,0.178,0.271,1.423,136.059,
1.586,2.244,0.729,0.548,1.042,1.713,0.434,0.175,0.26,1.389,1.586,2.244,0.729,0.548,1.042,1.713,0.434,0.175,0.26,1.389,135.65,
,,,,,,,,,,,,,,,,,,,,,
2.435,1.465,0.698,0.57,2.323,0.578,0.355,0.172,0.183,0.224,2.435,1.465,0.698,0.57,2.323,0.578,0.355,0.172,0.183,0.224,107.564,21
2.295,1.384,0.749,0.668,2.185,0.565,0.361,0.164,0.197,0.205,2.295,1.384,0.749,0.668,2.185,0.565,0.361,0.164,0.197,0.205,104.178,
2.332,1.418,0.782,0.755,2.381,0.591,0.39,0.183,0.209,0.202,2.332,1.418,0.782,0.755,2.381,0.591,0.39,0.183,0.209,0.202,114.49,
2.204,1.521,0.702,0.618,2.203,0.693,0.417,0.195,0.223,0.275,2.204,1.521,0.702,0.618,2.203,0.693,0.417,0.195,0.223,0.275,108.167,
2.19,1.494,0.658,0.567,2.158,0.672,0.419,0.197,0.222,0.253,2.19,1.494,0.658,0.567,2.158,0.672,0.419,0.197,0.222,0.253,108.467,
2.049,1.399,0.706,0.626,1.926,0.642,0.417,0.179,0.238,0.227,2.049,1.399,0.706,0.626,1.926,0.642,0.417,0.179,0.238,0.227,104.995,
2.078,1.435,0.664,0.549,2.041,0.681,0.438,0.204,0.234,0.244,2.078,1.435,0.664,0.549,2.041,0.681,0.438,0.204,0.234,0.244,104.995,
2.138,1.402,0.732,0.632,2.085,0.629,0.398,0.181,0.218,0.231,2.138,1.402,0.732,0.632,2.085,0.629,0.398,0.181,0.218,0.231,89.961,
2.142,1.374,0.675,0.56,2.085,0.627,0.417,0.185,0.233,0.21,2.142,1.374,0.675,0.56,2.085,0.627,0.417,0.185,0.233,0.21,99.96,
2.103,1.389,0.672,0.484,2.069,0.641,0.429,0.209,0.221,0.212,2.103,1.389,0.672,0.484,2.069,0.641,0.429,0.209,0.221,0.212,111,
2.184,1.456,0.675,0.508,2.011,0.645,0.394,0.171,0.225,0.251,2.184,1.456,0.675,0.508,2.011,0.645,0.394,0.171,0.225,0.251,112.272,
2.225,1.463,0.676,0.503,2.081,0.637,0.39,0.17,0.222,0.247,2.225,1.463,0.676,0.503,2.081,0.637,0.39,0.17,0.222,0.247,110.386,
2.285,1.478,0.657,0.606,2.22,0.641,0.399,0.18,0.219,0.242,2.285,1.478,0.657,0.606,2.22,0.641,0.399,0.18,0.219,0.242,113.886,
2.489,1.519,0.637,0.543,2.415,0.597,0.37,0.172,0.198,0.229,2.489,1.519,0.637,0.543,2.415,0.597,0.37,0.172,0.198,0.229,116.709,
2.366,1.401,0.664,0.464,2.116,0.541,0.34,0.153,0.187,0.201,2.366,1.401,0.664,0.464,2.116,0.541,0.34,0.153,0.187,0.201,105.622,
2.392,1.491,0.603,0.398,2.23,0.603,0.379,0.173,0.206,0.226,2.392,1.491,0.603,0.398,2.23,0.603,0.379,0.173,0.206,0.226,104.995,
2.429,1.414,0.615,0.457,2.396,0.569,0.383,0.177,0.206,0.187,2.429,1.414,0.615,0.457,2.396,0.569,0.383,0.177,0.206,0.187,108.167,
2.35,1.422,0.641,0.479,2.314,0.598,0.398,0.185,0.215,0.199,2.35,1.422,0.641,0.479,2.314,0.598,0.398,0.185,0.215,0.199,117.953,
2.243,1.431,0.643,0.435,2.126,0.622,0.402,0.187,0.217,0.22,2.243,1.431,0.643,0.435,2.126,0.622,0.402,0.187,0.217,0.22,94.578,
2.377,1.488,0.64,0.53,2.367,0.624,0.394,0.178,0.216,0.229,2.377,1.488,0.64,0.53,2.367,0.624,0.394,0.178,0.216,0.229,117.644,
2.27,1.436,0.681,0.51,2.079,0.593,0.372,0.164,0.209,0.222,2.27,1.436,0.681,0.51,2.079,0.593,0.372,0.164,0.209,0.222,116.379,
2.285,1.46,0.652,0.509,2.318,0.638,0.421,0.204,0.219,0.217,2.285,1.46,0.652,0.509,2.318,0.638,0.421,0.204,0.219,0.217,105.005,
2.298,1.463,0.673,0.531,2.018,0.588,0.343,0.128,0.215,0.246,2.298,1.463,0.673,0.531,2.018,0.588,0.343,0.128,0.215,0.246,123.649,
2.528,1.477,0.625,0.471,2.467,0.575,0.365,0.169,0.197,0.209,2.528,1.477,0.625,0.471,2.467,0.575,0.365,0.169,0.197,0.209,123.976,
2.315,1.397,0.652,0.483,2.174,0.576,0.377,0.177,0.199,0.199,2.315,1.397,0.652,0.483,2.174,0.576,0.377,0.177,0.199,0.199,118.33,
2.476,1.444,0.66,0.545,2.405,0.564,0.36,0.169,0.191,0.204,2.476,1.444,0.66,0.545,2.405,0.564,0.36,0.169,0.191,0.204,118.929,
2.386,1.481,0.646,0.475,2.287,0.608,0.385,0.18,0.205,0.224,2.386,1.481,0.646,0.475,2.287,0.608,0.385,0.18,0.205,0.224,119.616,
2.287,1.385,0.593,0.355,2.075,0.569,0.376,0.161,0.215,0.193,2.287,1.385,0.593,0.355,2.075,0.569,0.376,0.161,0.215,0.193,110.725,
2.5,1.491,0.557,0.386,2.498,0.599,0.392,0.185,0.207,0.207,2.5,1.491,0.557,0.386,2.498,0.599,0.392,0.185,0.207,0.207,115.879,
2.457,1.42,0.625,0.368,2.183,0.532,0.337,0.155,0.182,0.196,2.457,1.42,0.625,0.368,2.183,0.532,0.337,0.155,0.182,0.196,94.937,
2.625,1.49,0.613,0.524,2.627,0.569,0.365,0.179,0.186,0.205,2.625,1.49,0.613,0.524,2.627,0.569,0.365,0.179,0.186,0.205,113.464,
2.963,1.743,0.518,0.535,3.149,0.622,0.376,0.177,0.199,0.246,2.963,1.743,0.518,0.535,3.149,0.622,0.376,0.177,0.199,0.246,93.408,
2.682,1.536,0.668,0.594,2.704,0.576,0.363,0.174,0.19,0.214,2.682,1.536,0.668,0.594,2.704,0.576,0.363,0.174,0.19,0.214,104.389,
2.718,1.553,0.627,0.578,2.78,0.587,0.369,0.166,0.203,0.218,2.718,1.553,0.627,0.578,2.78,0.587,0.369,0.166,0.203,0.218,116.812,
2.491,1.449,0.669,0.589,2.496,0.577,0.373,0.164,0.21,0.204,2.491,1.449,0.669,0.589,2.496,0.577,0.373,0.164,0.21,0.204,115.767,
2.407,1.437,0.662,0.532,2.354,0.591,0.384,0.18,0.204,0.207,2.407,1.437,0.662,0.532,2.354,0.591,0.384,0.18,0.204,0.207,115.169,
2.347,1.385,0.641,0.564,2.33,0.578,0.391,0.174,0.217,0.187,2.347,1.385,0.641,0.564,2.33,0.578,0.391,0.174,0.217,0.187,117.745,
2.203,1.44,0.616,0.373,1.962,0.611,0.384,0.167,0.217,0.228,2.203,1.44,0.616,0.373,1.962,0.611,0.384,0.167,0.217,0.228,123.369,
2.337,1.405,0.576,0.352,2.226,0.58,0.397,0.183,0.214,0.184,2.337,1.405,0.576,0.352,2.226,0.58,0.397,0.183,0.214,0.184,112.579,
2.526,1.477,0.622,0.471,2.417,0.571,0.354,0.173,0.182,0.217,2.526,1.477,0.622,0.471,2.417,0.571,0.354,0.173,0.182,0.217,122.703,
2.313,1.439,0.615,0.393,2.032,0.577,0.359,0.156,0.203,0.22,2.313,1.439,0.615,0.393,2.032,0.577,0.359,0.156,0.203,0.22,97.082,
2.372,1.526,0.496,0.311,2.429,0.656,0.435,0.2,0.235,0.221,2.372,1.526,0.496,0.311,2.429,0.656,0.435,0.2,0.235,0.221,114.162,
2.376,1.424,0.655,0.555,2.258,0.575,0.369,0.156,0.213,0.207,2.376,1.424,0.655,0.555,2.258,0.575,0.369,0.156,0.213,0.207,106.977,
2.469,1.481,0.628,0.507,2.434,0.594,0.381,0.167,0.214,0.213,2.469,1.481,0.628,0.507,2.434,0.594,0.381,0.167,0.214,0.213,110.494,
2.376,1.43,0.654,0.496,2.234,0.574,0.37,0.174,0.196,0.205,2.376,1.43,0.654,0.496,2.234,0.574,0.37,0.174,0.196,0.205,108.632,
2.476,1.459,0.695,0.661,2.474,0.585,0.374,0.171,0.203,0.211,2.476,1.459,0.695,0.661,2.474,0.585,0.374,0.171,0.203,0.211,114.237,
2.348,1.373,0.649,0.55,2.319,0.566,0.391,0.172,0.219,0.176,2.348,1.373,0.649,0.55,2.319,0.566,0.391,0.172,0.219,0.176,103.368,
2.445,1.429,0.696,0.653,2.457,0.582,0.386,0.162,0.225,0.196,2.445,1.429,0.696,0.653,2.457,0.582,0.386,0.162,0.225,0.196,110.168,
2.643,1.519,0.665,0.655,2.687,0.585,0.373,0.154,0.22,0.213,2.643,1.519,0.665,0.655,2.687,0.585,0.373,0.154,0.22,0.213,113.635,
3.494,1.866,0.595,0.901,4.054,0.615,0.387,0.168,0.22,0.229,3.494,1.866,0.595,0.901,4.054,0.615,0.387,0.168,0.22,0.229,116.362,
2.678,1.449,0.692,0.659,2.784,0.563,0.364,0.171,0.193,0.2,2.678,1.449,0.692,0.659,2.784,0.563,0.364,0.171,0.193,0.2,104.924,
,,,,,,,,,,,,,,,,,,,,,
0.861,0.96,1.008,0.996,0.644,0.736,0.532,0.255,0.282,0.226,0.861,0.96,1.008,0.996,0.644,0.736,0.532,0.255,0.282,0.226,36.497,22
0.92,0.986,1.02,1.011,0.684,0.681,0.469,0.236,0.239,0.218,0.92,0.986,1.02,1.011,0.684,0.681,0.469,0.236,0.239,0.218,32.985,
0.817,0.954,0.979,0.935,0.579,0.655,0.494,0.236,0.265,0.21,0.817,0.954,0.979,0.935,0.579,0.655,0.494,0.236,0.265,0.21,35.171,
0.882,0.964,1.009,0.974,0.659,0.683,0.506,0.254,0.264,0.202,0.882,0.964,1.009,0.974,0.659,0.683,0.506,0.254,0.264,0.202,37.483,
0.845,0.963,0.988,0.942,0.589,0.629,0.465,0.222,0.254,0.2,0.845,0.963,0.988,0.942,0.589,0.629,0.465,0.222,0.254,0.2,37.643,
0.812,0.951,0.996,0.959,0.576,0.697,0.51,0.243,0.277,0.229,0.812,0.951,0.996,0.959,0.576,0.697,0.51,0.243,0.277,0.229,42.755,
0.86,0.976,0.988,0.961,0.598,0.656,0.476,0.23,0.251,0.2,0.86,0.976,0.988,0.961,0.598,0.656,0.476,0.23,0.251,0.2,37.108,
0.853,0.976,0.99,0.961,0.628,0.669,0.49,0.216,0.279,0.199,0.853,0.976,0.99,0.961,0.628,0.669,0.49,0.216,0.279,0.199,39.051,
