F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
0.546,0.936,0.941,0.767,0.6,0.656,0.569,0.381,0.204,0.245,0.546,0.936,0.941,0.767,0.6,0.656,0.569,0.381,0.204,0.245,1,33
1.13,1.903,0.954,0.932,0.47,2.793,0.836,0.392,0.445,2.08,1.13,1.903,0.954,0.932,0.47,2.793,0.836,0.392,0.445,2.08,152.742,34
1.138,1.96,0.969,0.961,0.529,2.54,0.722,0.349,0.373,1.957,1.138,1.96,0.969,0.961,0.529,2.54,0.722,0.349,0.373,1.957,149.913,34
1.117,1.974,0.955,0.954,0.495,2.713,0.821,0.381,0.44,2.074,1.117,1.974,0.955,0.954,0.495,2.713,0.821,0.381,0.44,2.074,151.347,34
1.12,1.999,0.979,0.957,0.518,2.698,0.795,0.376,0.423,2.06,1.12,1.999,0.979,0.957,0.518,2.698,0.795,0.376,0.423,2.06,152.742,34
1.12,2.032,0.945,0.932,0.507,2.82,0.807,0.389,0.418,2.157,1.12,2.032,0.945,0.932,0.507,2.82,0.807,0.389,0.418,2.157,152.03,34
1.083,2.009,0.954,0.911,0.507,2.878,0.85,0.423,0.431,2.138,1.083,2.009,0.954,0.911,0.507,2.878,0.85,0.423,0.431,2.138,158.55,34
1.075,1.963,0.98,0.961,0.507,2.707,0.817,0.401,0.42,2.043,1.075,1.963,0.98,0.961,0.507,2.707,0.817,0.401,0.42,2.043,154.159,34
1.179,2.105,0.908,0.881,0.565,2.701,0.786,0.363,0.423,2.038,1.179,2.105,0.908,0.881,0.565,2.701,0.786,0.363,0.423,2.038,154.302,34
1.125,2.042,0.946,0.957,0.514,2.829,0.867,0.403,0.464,2.142,1.125,2.042,0.946,0.957,0.514,2.829,0.867,0.403,0.464,2.142,160.24,34
1.123,1.995,0.977,0.972,0.502,2.732,0.848,0.399,0.451,2.089,1.123,1.995,0.977,0.972,0.502,2.732,0.848,0.399,0.451,2.089,156.4,34
1.122,1.99,0.965,0.927,0.471,2.933,0.84,0.416,0.429,2.236,1.122,1.99,0.965,0.927,0.471,2.933,0.84,0.416,0.429,2.236,156.474,34
1.079,2.041,0.966,0.93,0.456,3.172,0.895,0.443,0.458,2.429,1.079,2.041,0.966,0.93,0.456,3.172,0.895,0.443,0.458,2.429,162.631,34
1.085,1.987,0.961,0.912,0.507,2.806,0.851,0.455,0.403,2.077,1.085,1.987,0.961,0.912,0.507,2.806,0.851,0.455,0.403,2.077,158.6,34
1.084,1.952,0.946,0.962,0.49,2.795,0.827,0.41,0.419,2.112,1.084,1.952,0.946,0.962,0.49,2.795,0.827,0.41,0.419,2.112,158.6,34
1.136,2.003,0.936,0.93,0.538,2.606,0.762,0.379,0.383,1.979,1.136,2.003,0.936,0.93,0.538,2.606,0.762,0.379,0.383,1.979,153.222,34
1.122,2.003,0.968,0.97,0.502,2.835,0.867,0.435,0.432,2.139,1.122,2.003,0.968,0.97,0.502,2.835,0.867,0.435,0.432,2.139,154.159,34
1.135,1.977,0.968,0.96,0.516,2.658,0.76,0.396,0.365,2.041,1.135,1.977,0.968,0.96,0.516,2.658,0.76,0.396,0.365,2.041,150.446,34
1.096,1.89,0.97,0.968,0.538,2.395,0.751,0.364,0.387,1.788,1.096,1.89,0.97,0.968,0.538,2.395,0.751,0.364,0.387,1.788,147.868,34
1.094,1.997,0.977,0.955,0.477,2.889,0.877,0.431,0.451,2.203,1.094,1.997,0.977,0.955,0.477,2.889,0.877,0.431,0.451,2.203,151.38,34
1.119,2.031,0.967,0.96,0.505,2.808,0.788,0.41,0.378,2.18,1.119,2.031,0.967,0.96,0.505,2.808,0.788,0.41,0.378,2.18,151.38,34
1.18,2.23,0.954,0.975,0.534,3.06,0.851,0.394,0.457,2.416,1.18,2.23,0.954,0.975,0.534,3.06,0.851,0.394,0.457,2.416,156.541,34
1.163,1.988,0.927,0.906,0.538,2.621,0.725,0.359,0.366,1.984,1.163,1.988,0.927,0.906,0.538,2.621,0.725,0.359,0.366,1.984,154.768,34
1.181,1.973,0.926,0.916,0.583,2.363,0.754,0.375,0.379,1.747,1.181,1.973,0.926,0.916,0.583,2.363,0.754,0.375,0.379,1.747,152.122,34
1.016,1.843,0.966,0.929,0.397,3.08,0.96,0.459,0.508,2.274,1.016,1.843,0.966,0.929,0.397,3.08,0.96,0.459,0.508,2.274,161.245,34
1.077,1.91,0.956,0.937,0.458,2.923,0.873,0.41,0.465,2.171,1.077,1.91,0.956,0.937,0.458,2.923,0.873,0.41,0.465,2.171,162.114,34
1.114,1.995,0.985,1.057,0.552,2.452,0.765,0.401,0.367,1.935,1.114,1.995,0.985,1.057,0.552,2.452,0.765,0.401,0.367,1.935,158.382,34
1.078,1.968,0.954,0.933,0.45,3.037,0.868,0.422,0.447,2.308,1.078,1.968,0.954,0.933,0.45,3.037,0.868,0.422,0.447,2.308,161.756,34
1.116,2.089,0.919,0.888,0.557,2.823,0.801,0.4,0.4,2.104,1.116,2.089,0.919,0.888,0.557,2.823,0.801,0.4,0.4,2.104,164.502,34
1.14,1.975,0.955,0.967,0.514,2.668,0.809,0.389,0.42,2.028,1.14,1.975,0.955,0.967,0.514,2.668,0.809,0.389,0.42,2.028,157.201,34
1.042,1.826,0.974,0.929,0.453,2.71,0.815,0.41,0.413,2.001,1.042,1.826,0.974,0.929,0.453,2.71,0.815,0.41,0.413,2.001,155.416,34
1.136,1.948,0.957,0.98,0.52,2.577,0.744,0.357,0.389,1.983,1.136,1.948,0.957,0.98,0.52,2.577,0.744,0.357,0.389,1.983,155.081,34
1.113,1.957,0.988,0.994,0.504,2.628,0.84,0.393,0.449,2.009,1.113,1.957,0.988,0.994,0.504,2.628,0.84,0.393,0.449,2.009,156.774,34
1.081,1.808,0.945,0.901,0.497,2.383,0.766,0.364,0.405,1.727,1.081,1.808,0.945,0.901,0.497,2.383,0.766,0.364,0.405,1.727,152.463,34
1.111,1.909,0.95,0.951,0.49,2.758,0.782,0.375,0.408,2.074,1.111,1.909,0.95,0.951,0.49,2.758,0.782,0.375,0.408,2.074,158.824,34
1.057,1.836,0.954,0.912,0.44,2.798,0.803,0.381,0.425,2.085,1.057,1.836,0.954,0.912,0.44,2.798,0.803,0.381,0.425,2.085,156.285,34
1.207,2.007,0.937,0.92,0.569,2.448,0.752,0.363,0.389,1.846,1.207,2.007,0.937,0.92,0.569,2.448,0.752,0.363,0.389,1.846,153.183,34
1.088,1.911,0.981,1.006,0.456,2.821,0.921,0.461,0.461,2.136,1.088,1.911,0.981,1.006,0.456,2.821,0.921,0.461,0.461,2.136,159.013,34
1.178,1.985,0.96,0.977,0.543,2.482,0.765,0.395,0.37,1.91,1.178,1.985,0.96,0.977,0.543,2.482,0.765,0.395,0.37,1.91,154.185,34
1.129,1.906,0.919,0.896,0.53,2.458,0.783,0.376,0.408,1.797,1.129,1.906,0.919,0.896,0.53,2.458,0.783,0.376,0.408,1.797,154.693,34
1.026,1.838,0.966,1.014,0.423,2.868,0.812,0.411,0.411,2.231,1.026,1.838,0.966,1.014,0.423,2.868,0.812,0.411,0.411,2.231,160.378,34
1.131,1.924,0.97,0.963,0.438,2.835,0.854,0.412,0.443,2.208,1.131,1.924,0.97,0.963,0.438,2.835,0.854,0.412,0.443,2.208,154.305,34
1.067,1.887,0.992,0.981,0.452,2.8,0.865,0.406,0.464,2.119,1.067,1.887,0.992,0.981,0.452,2.8,0.865,0.406,0.464,2.119,159.706,34
1.148,1.941,0.956,0.954,0.551,2.433,0.746,0.335,0.411,1.828,1.148,1.941,0.956,0.954,0.551,2.433,0.746,0.335,0.411,1.828,155.193,34
1.136,1.899,0.948,0.924,0.505,2.532,0.8,0.389,0.412,1.877,1.136,1.899,0.948,0.924,0.505,2.532,0.8,0.389,0.412,1.877,154.305,34
1.119,1.949,0.969,0.961,0.505,2.636,0.767,0.371,0.396,2.02,1.119,1.949,0.969,0.961,0.505,2.636,0.767,0.371,0.396,2.02,157.471,34
1.157,1.919,0.943,0.922,0.526,2.516,0.719,0.347,0.372,1.895,1.157,1.919,0.943,0.922,0.526,2.516,0.719,0.347,0.372,1.895,156.589,34
1.112,1.876,0.998,1.018,0.479,2.577,0.789,0.366,0.423,1.993,1.112,1.876,0.998,1.018,0.479,2.577,0.789,0.366,0.423,1.993,156.589,34
1.104,1.925,0.93,0.896,0.51,2.65,0.864,0.396,0.469,1.912,1.104,1.925,0.93,0.896,0.51,2.65,0.864,0.396,0.469,1.912,158.902,34
1.079,1.922,0.954,0.955,0.499,2.69,0.865,0.419,0.446,1.981,1.079,1.922,0.954,0.955,0.499,2.69,0.865,0.419,0.446,1.981,161.744,34
1.092,1.854,0.94,0.919,0.478,2.63,0.821,0.397,0.424,1.926,1.092,1.854,0.94,0.919,0.478,2.63,0.821,0.397,0.424,1.926,158.902,34
1.209,1.931,0.944,0.947,0.553,2.386,0.757,0.353,0.405,1.782,1.209,1.931,0.944,0.947,0.553,2.386,0.757,0.353,0.405,1.782,155.193,34
1.209,1.913,0.942,0.881,0.535,2.331,0.588,0.322,0.267,1.811,1.209,1.913,0.942,0.881,0.535,2.331,0.588,0.322,0.267,1.811,76.609,35
1.282,1.965,0.944,0.906,0.596,2.178,0.583,0.31,0.274,1.698,1.282,1.965,0.944,0.906,0.596,2.178,0.583,0.31,0.274,1.698,76.007,35
1.233,1.944,0.943,0.884,0.56,2.284,0.587,0.321,0.266,1.775,1.233,1.944,0.943,0.884,0.56,2.284,0.587,0.321,0.266,1.775,76.551,35
1.187,1.908,0.94,0.911,0.508,2.381,0.687,0.343,0.343,1.845,1.187,1.908,0.94,0.911,0.508,2.381,0.687,0.343,0.343,1.845,74.632,35
1.176,1.983,0.959,0.951,0.5,2.583,0.673,0.352,0.322,2.069,1.176,1.983,0.959,0.951,0.5,2.583,0.673,0.352,0.322,2.069,76.551,35
1.158,1.96,0.975,0.95,0.482,2.584,0.687,0.373,0.316,2.077,1.158,1.96,0.975,0.95,0.482,2.584,0.687,0.373,0.316,2.077,76.662,35
1.144,1.994,0.975,0.943,0.517,2.538,0.694,0.396,0.3,2.01,1.144,1.994,0.975,0.943,0.517,2.538,0.694,0.396,0.3,2.01,79.925,35
1.175,1.969,0.966,0.941,0.497,2.556,0.69,0.338,0.353,2.034,1.175,1.969,0.966,0.941,0.497,2.556,0.69,0.338,0.353,2.034,76.551,35
1.179,1.985,0.963,0.943,0.519,2.463,0.702,0.358,0.345,1.957,1.179,1.985,0.963,0.943,0.519,2.463,0.702,0.358,0.345,1.957,78.23,35
1.121,1.915,0.953,0.931,0.461,2.634,0.735,0.353,0.383,2.069,1.121,1.915,0.953,0.931,0.461,2.634,0.735,0.353,0.383,2.069,79.925,35
1.164,1.966,0.966,0.944,0.489,2.617,0.648,0.383,0.265,2.101,1.164,1.966,0.966,0.944,0.489,2.617,0.648,0.383,0.265,2.101,80.994,35
1.156,1.972,0.967,0.93,0.483,2.632,0.693,0.364,0.331,2.097,1.156,1.972,0.967,0.93,0.483,2.632,0.693,0.364,0.331,2.097,79.881,35
1.184,1.987,0.965,0.965,0.519,2.46,0.615,0.336,0.279,2.005,1.184,1.987,0.965,0.965,0.519,2.46,0.615,0.336,0.279,2.005,77.936,35
1.13,1.942,0.961,0.913,0.472,2.656,0.664,0.4,0.265,2.106,1.13,1.942,0.961,0.913,0.472,2.656,0.664,0.4,0.265,2.106,81.633,35
1.119,1.88,0.947,0.88,0.396,3,0.781,0.456,0.326,2.326,1.119,1.88,0.947,0.88,0.396,3,0.781,0.456,0.326,2.326,85.088,35
1.162,1.85,0.932,0.868,0.316,3.71,0.909,0.538,0.371,2.875,1.162,1.85,0.932,0.868,0.316,3.71,0.909,0.538,0.371,2.875,94.81,35
1.168,1.875,0.945,0.885,0.289,4.037,0.874,0.51,0.364,3.241,1.168,1.875,0.945,0.885,0.289,4.037,0.874,0.51,0.364,3.241,102.421,35
1.185,1.866,0.948,0.901,0.289,3.964,0.877,0.475,0.402,3.192,1.185,1.866,0.948,0.901,0.289,3.964,0.877,0.475,0.402,3.192,100.623,35
1.213,1.928,0.946,0.888,0.34,3.608,0.835,0.481,0.354,2.879,1.213,1.928,0.946,0.888,0.34,3.608,0.835,0.481,0.354,2.879,97.949,35
1.197,1.83,0.933,0.895,0.322,3.554,0.803,0.454,0.355,2.817,1.197,1.83,0.933,0.895,0.322,3.554,0.803,0.454,0.355,2.817,103.87,35
1.191,1.883,0.947,0.88,0.371,3.236,0.833,0.487,0.348,2.506,1.191,1.883,0.947,0.88,0.371,3.236,0.833,0.487,0.348,2.506,89.944,35
1.129,1.877,0.929,0.855,0.352,3.462,0.833,0.476,0.357,2.68,1.129,1.877,0.929,0.855,0.352,3.462,0.833,0.476,0.357,2.68,90.973,35
1.157,1.889,0.941,0.866,0.344,3.552,0.904,0.528,0.377,2.736,1.157,1.889,0.941,0.866,0.344,3.552,0.904,0.528,0.377,2.736,87.092,35
1.154,1.912,0.939,0.872,0.307,3.983,0.917,0.529,0.389,3.151,1.154,1.912,0.939,0.872,0.307,3.983,0.917,0.529,0.389,3.151,89.889,35
1.234,1.911,0.942,0.85,0.399,3.138,0.787,0.462,0.33,2.415,1.234,1.911,0.942,0.85,0.399,3.138,0.787,0.462,0.33,2.415,91.679,35
1.13,1.858,0.926,0.874,0.378,3.121,0.672,0.365,0.309,2.482,1.13,1.858,0.926,0.874,0.378,3.121,0.672,0.365,0.309,2.482,76.322,35
1.133,1.869,0.943,0.865,0.419,2.865,0.714,0.407,0.309,2.211,1.133,1.869,0.943,0.865,0.419,2.865,0.714,0.407,0.309,2.211,72.111,35
1.173,1.891,0.939,0.842,0.407,3.006,0.762,0.447,0.319,2.304,1.173,1.891,0.939,0.842,0.407,3.006,0.762,0.447,0.319,2.304,79.649,35
1.181,1.922,0.925,0.861,0.394,3.176,0.835,0.445,0.39,2.443,1.181,1.922,0.925,0.861,0.394,3.176,0.835,0.445,0.39,2.443,81.633,35
1.22,1.935,0.937,0.873,0.391,3.212,0.753,0.447,0.306,2.535,1.22,1.935,0.937,0.873,0.391,3.212,0.753,0.447,0.306,2.535,85.959,35
1.19,1.876,0.938,0.874,0.352,3.395,0.823,0.488,0.335,2.649,1.19,1.876,0.938,0.874,0.352,3.395,0.823,0.488,0.335,2.649,86.452,35
1.234,1.938,0.935,0.868,0.399,3.163,0.794,0.453,0.342,2.464,1.234,1.938,0.935,0.868,0.399,3.163,0.794,0.453,0.342,2.464,85.088,35
1.157,1.923,0.954,0.883,0.402,3.052,0.752,0.412,0.347,2.404,1.157,1.923,0.954,0.883,0.402,3.052,0.752,0.412,0.347,2.404,78.006,35
1.157,1.913,0.937,0.89,0.422,2.92,0.813,0.432,0.381,2.248,1.157,1.913,0.937,0.89,0.422,2.92,0.813,0.432,0.381,2.248,78.006,35
1.197,1.907,0.937,0.884,0.334,3.641,1.003,0.514,0.49,2.813,1.197,1.907,0.937,0.884,0.334,3.641,1.003,0.514,0.49,2.813,87.983,35
1.176,1.957,0.951,0.913,0.444,2.81,0.697,0.373,0.324,2.249,1.176,1.957,0.951,0.913,0.444,2.81,0.697,0.373,0.324,2.249,76.837,35
1.14,1.901,0.957,0.909,0.408,2.924,0.787,0.413,0.376,2.296,1.14,1.901,0.957,0.909,0.408,2.924,0.787,0.413,0.376,2.296,76.217,35
1.157,1.886,0.942,0.889,0.412,2.881,0.767,0.379,0.39,2.24,1.157,1.886,0.942,0.889,0.412,2.881,0.767,0.379,0.39,2.24,74.404,35
1.141,1.86,0.949,0.9,0.372,3.05,0.961,0.518,0.445,2.344,1.141,1.86,0.949,0.9,0.372,3.05,0.961,0.518,0.445,2.344,75.432,35
1.172,1.889,0.937,0.899,0.432,2.701,0.744,0.372,0.372,2.116,1.172,1.889,0.937,0.899,0.432,2.701,0.744,0.372,0.372,2.116,73.6,35
1.222,1.876,0.918,0.879,0.518,2.276,0.646,0.315,0.331,1.743,1.222,1.876,0.918,0.879,0.518,2.276,0.646,0.315,0.331,1.743,67.007,35
1.195,1.892,0.932,0.868,0.398,2.96,0.774,0.399,0.376,2.307,1.195,1.892,0.932,0.868,0.398,2.96,0.774,0.399,0.376,2.307,76.609,35
1.251,1.886,0.935,0.897,0.52,2.265,0.575,0.314,0.262,1.784,1.251,1.886,0.935,0.897,0.52,2.265,0.575,0.314,0.262,1.784,66.4,35
1.2,1.839,0.929,0.871,0.462,2.448,0.675,0.389,0.287,1.877,1.2,1.839,0.929,0.871,0.462,2.448,0.675,0.389,0.287,1.877,68.118,35
1.183,1.819,0.92,0.88,0.458,2.449,0.651,0.345,0.309,1.88,1.183,1.819,0.92,0.88,0.458,2.449,0.651,0.345,0.309,1.88,67.268,35
1.231,1.875,0.918,0.857,0.431,2.746,0.706,0.368,0.339,2.117,1.231,1.875,0.918,0.857,0.431,2.746,0.706,0.368,0.339,2.117,73.817,35
1.22,1.847,0.917,0.865,0.477,2.434,0.709,0.382,0.328,1.833,1.22,1.847,0.917,0.865,0.477,2.434,0.709,0.382,0.328,1.833,68.118,35
1.198,1.878,0.931,0.868,0.35,3.342,0.842,0.453,0.389,2.607,1.198,1.878,0.931,0.868,0.35,3.342,0.842,0.453,0.389,2.607,80.212,35
1.203,1.851,0.917,0.845,0.485,2.436,0.664,0.367,0.297,1.835,1.203,1.851,0.917,0.845,0.485,2.436,0.664,0.367,0.297,1.835,67.476,35
1.182,1.851,0.935,0.859,0.38,3.071,0.821,0.437,0.387,2.341,1.182,1.851,0.935,0.859,0.38,3.071,0.821,0.437,0.387,2.341,75.452,35
1.143,1.878,0.931,0.903,0.382,3.013,0.762,0.409,0.357,2.391,1.143,1.878,0.931,0.903,0.382,3.013,0.762,0.409,0.357,2.391,67.476,35
0.941,0.986,1.02,1.04,0.304,0.649,0.532,0.378,0.159,0.12,0.941,0.986,1.02,1.04,0.304,0.649,0.532,0.378,0.159,0.12,78.102,36
0.928,0.978,1.022,1.019,0.28,0.44,0.368,0.311,0.096,0.096,0.928,0.978,1.022,1.019,0.28,0.44,0.368,0.311,0.096,0.096,81,36
0.921,0.98,1.011,1.017,0.315,0.556,0.412,0.256,0.158,0.153,0.921,0.98,1.011,1.017,0.315,0.556,0.412,0.256,0.158,0.153,76,36
0.941,0.979,1.017,1.012,0.308,0.447,0.386,0.283,0.118,0.088,0.941,0.979,1.017,1.012,0.308,0.447,0.386,0.283,0.118,0.088,72.111,36
0.943,0.985,1.016,1.049,0.314,0.732,0.617,0.415,0.203,0.119,0.943,0.985,1.016,1.049,0.314,0.732,0.617,0.415,0.203,0.119,72.111,36
0.967,0.985,1.022,1.052,0.304,0.709,0.588,0.429,0.164,0.123,0.967,0.985,1.022,1.052,0.304,0.709,0.588,0.429,0.164,0.123,75.007,36
0.94,0.973,1.018,1.032,0.306,0.52,0.412,0.301,0.118,0.125,0.94,0.973,1.018,1.032,0.306,0.52,0.412,0.301,0.118,0.125,69.116,36
0.965,0.99,1.038,1.055,0.303,0.626,0.544,0.353,0.211,0.083,0.965,0.99,1.038,1.055,0.303,0.626,0.544,0.353,0.211,0.083,71.176,36
0.942,0.996,1.028,1.056,0.341,0.643,0.527,0.349,0.184,0.116,0.942,0.996,1.028,1.056,0.341,0.643,0.527,0.349,0.184,0.116,71.113,36
0.939,0.985,1.011,1.027,0.292,0.689,0.572,0.405,0.169,0.123,0.939,0.985,1.011,1.027,0.292,0.689,0.572,0.405,0.169,0.123,69.029,36
0.94,0.994,1.03,1.044,0.311,0.662,0.537,0.353,0.197,0.125,0.94,0.994,1.03,1.044,0.311,0.662,0.537,0.353,0.197,0.125,69,36
0.941,0.999,1.015,1.051,0.289,0.628,0.533,0.356,0.178,0.096,0.941,0.999,1.015,1.051,0.289,0.628,0.533,0.356,0.178,0.096,65.008,36
0.94,0.995,1.026,1.05,0.355,0.691,0.576,0.359,0.222,0.115,0.94,0.995,1.026,1.05,0.355,0.691,0.576,0.359,0.222,0.115,68.029,36
0.927,0.994,1.025,1.038,0.345,0.579,0.463,0.328,0.147,0.116,0.927,0.994,1.025,1.038,0.345,0.579,0.463,0.328,0.147,0.116,69.007,36
0.953,0.975,1.016,1.028,0.314,0.613,0.453,0.282,0.173,0.168,0.953,0.975,1.016,1.028,0.314,0.613,0.453,0.282,0.173,0.168,68.007,36
0.933,0.994,1.014,1.04,0.329,0.625,0.5,0.337,0.163,0.125,0.933,0.994,1.014,1.04,0.329,0.625,0.5,0.337,0.163,0.125,66.008,36
0.912,0.987,1.033,1.044,0.367,0.573,0.432,0.275,0.171,0.141,0.912,0.987,1.033,1.044,0.367,0.573,0.432,0.275,0.171,0.141,70,36
0.92,0.984,1.035,1.044,0.339,0.688,0.582,0.379,0.221,0.11,0.92,0.984,1.035,1.044,0.339,0.688,0.582,0.379,0.221,0.11,69.007,36
0.94,1.006,1.026,1.056,0.376,0.727,0.609,0.408,0.205,0.122,0.94,1.006,1.026,1.056,0.376,0.727,0.609,0.408,0.205,0.122,71,36
0.95,0.989,1.024,1.061,0.314,0.673,0.592,0.432,0.165,0.083,0.95,0.989,1.024,1.061,0.314,0.673,0.592,0.432,0.165,0.083,65.008,36
0.938,0.984,1.013,1.035,0.279,0.699,0.57,0.385,0.186,0.135,0.938,0.984,1.013,1.035,0.279,0.699,0.57,0.385,0.186,0.135,66.008,36
0.912,0.994,1.024,1.021,0.295,0.63,0.5,0.356,0.165,0.131,0.912,0.994,1.024,1.021,0.295,0.63,0.5,0.356,0.165,0.131,64.008,36
0.9,0.999,1.008,1.008,0.302,0.61,0.426,0.298,0.131,0.185,0.9,0.999,1.008,1.008,0.302,0.61,0.426,0.298,0.131,0.185,68,36
0.93,0.979,1.036,1.067,0.314,0.801,0.637,0.395,0.25,0.167,0.93,0.979,1.036,1.067,0.314,0.801,0.637,0.395,0.25,0.167,67.007,36
0.931,0.995,1.025,1.064,0.328,0.696,0.571,0.416,0.159,0.126,0.931,0.995,1.025,1.064,0.328,0.696,0.571,0.416,0.159,0.126,68,36
0.919,0.988,1.014,1.036,0.305,0.654,0.576,0.407,0.17,0.083,0.919,0.988,1.014,1.036,0.305,0.654,0.576,0.407,0.17,0.083,66.008,36
0.928,0.998,1.039,1.06,0.348,0.593,0.427,0.291,0.158,0.171,0.928,0.998,1.039,1.06,0.348,0.593,0.427,0.291,0.158,0.171,65,36
0.913,0.966,1.014,1.035,0.315,0.564,0.416,0.252,0.164,0.164,0.913,0.966,1.014,1.035,0.315,0.564,0.416,0.252,0.164,0.164,64,36
0.947,1.006,1.034,1.08,0.342,0.751,0.622,0.352,0.27,0.138,0.947,1.006,1.034,1.08,0.342,0.751,0.622,0.352,0.27,0.138,65.008,36
0.914,0.986,1.016,1.047,0.344,0.571,0.42,0.268,0.152,0.152,0.914,0.986,1.016,1.047,0.344,0.571,0.42,0.268,0.152,0.152,67.007,36
0.916,0.993,1.02,1.046,0.313,0.605,0.473,0.355,0.125,0.131,0.916,0.993,1.02,1.046,0.313,0.605,0.473,0.355,0.125,0.131,63.071,36
0.955,1,1.025,1.046,0.31,0.735,0.555,0.402,0.163,0.182,0.955,1,1.025,1.046,0.31,0.735,0.555,0.402,0.163,0.182,65.008,36
0.908,0.984,1.012,1.034,0.298,0.646,0.527,0.356,0.172,0.125,0.908,0.984,1.012,1.034,0.298,0.646,0.527,0.356,0.172,0.125,65.008,36
0.905,1.011,1.02,1.034,0.313,0.66,0.555,0.357,0.203,0.113,0.905,1.011,1.02,1.034,0.313,0.66,0.555,0.357,0.203,0.113,60,36
0.909,0.994,1.003,1.027,0.321,0.617,0.497,0.326,0.171,0.121,0.909,0.994,1.003,1.027,0.321,0.617,0.497,0.326,0.171,0.121,62.008,36
0.957,1.001,1.04,1.052,0.274,0.679,0.577,0.361,0.242,0.106,0.957,1.001,1.04,1.052,0.274,0.679,0.577,0.361,0.242,0.106,63.008,36
0.933,0.99,1.023,1.049,0.281,0.695,0.606,0.431,0.182,0.091,0.933,0.99,1.023,1.049,0.281,0.695,0.606,0.431,0.182,0.091,65.008,36
0.933,0.983,1.014,1.025,0.293,0.583,0.461,0.287,0.177,0.129,0.933,0.983,1.014,1.025,0.293,0.583,0.461,0.287,0.177,0.129,66.03,36
0.944,0.989,1.023,1.043,0.313,0.592,0.511,0.353,0.165,0.083,0.944,0.989,1.023,1.043,0.313,0.592,0.511,0.353,0.165,0.083,66.068,36
0.909,0.994,1.018,0.995,0.287,0.595,0.463,0.363,0.129,0.135,0.909,0.994,1.018,0.995,0.287,0.595,0.463,0.363,0.129,0.135,64.031,36
0.914,0.973,1.023,1.033,0.315,0.587,0.485,0.343,0.153,0.121,0.914,0.973,1.023,1.033,0.315,0.587,0.485,0.343,0.153,0.121,65.123,36
0.932,0.973,1.039,1.06,0.307,0.641,0.526,0.341,0.204,0.126,0.932,0.973,1.039,1.06,0.307,0.641,0.526,0.341,0.204,0.126,63.032,36
0.926,0.993,1.026,1.02,0.328,0.491,0.372,0.242,0.151,0.119,0.926,0.993,1.026,1.02,0.328,0.491,0.372,0.242,0.151,0.119,64.07,36
0.93,0.982,1.019,1.007,0.315,0.419,0.314,0.22,0.117,0.117,0.93,0.982,1.019,1.007,0.315,0.419,0.314,0.22,0.117,0.117,65.192,36
0.945,0.982,1.008,1.003,0.293,0.503,0.392,0.266,0.132,0.125,0.945,0.982,1.008,1.003,0.293,0.503,0.392,0.266,0.132,0.125,62.29,36
0.919,0.983,1.018,1.006,0.283,0.409,0.289,0.183,0.129,0.129,0.919,0.983,1.018,1.006,0.283,0.409,0.289,0.183,0.129,0.129,62.129,36
0.918,0.985,1.017,1.028,0.318,0.64,0.532,0.342,0.195,0.115,0.918,0.985,1.017,1.028,0.318,0.64,0.532,0.342,0.195,0.115,65.031,36
0.921,0.984,1.013,1.03,0.309,0.666,0.465,0.302,0.164,0.203,0.921,0.984,1.013,1.03,0.309,0.666,0.465,0.302,0.164,0.203,62.073,36
0.953,0.985,1.034,1.059,0.29,0.698,0.57,0.411,0.179,0.13,0.953,0.985,1.034,1.059,0.29,0.698,0.57,0.411,0.179,0.13,63.071,36
0.951,1.006,1.029,1.016,0.275,0.461,0.4,0.3,0.148,0.066,0.951,1.006,1.029,1.016,0.275,0.461,0.4,0.3,0.148,0.066,64.125,36
0.902,0.984,1.017,1.009,0.286,0.486,0.371,0.266,0.125,0.125,0.902,0.984,1.017,1.009,0.286,0.486,0.371,0.266,0.125,0.125,65.123,36
1.288,2.079,0.879,0.745,0.564,2.842,0.59,0.326,0.264,2.269,1.288,2.079,0.879,0.745,0.564,2.842,0.59,0.326,0.264,2.269,146.659,1
1.287,2.058,0.864,0.745,0.574,2.776,0.608,0.304,0.304,2.178,1.287,2.058,0.864,0.745,0.574,2.776,0.608,0.304,0.304,2.178,142.555,1
1.276,2.062,0.866,0.734,0.571,2.807,0.613,0.322,0.291,2.211,1.276,2.062,0.866,0.734,0.571,2.807,0.613,0.322,0.291,2.211,145.825,1
1.327,2.102,0.875,0.753,0.611,2.651,0.577,0.319,0.26,2.076,1.327,2.102,0.875,0.753,0.611,2.651,0.577,0.319,0.26,2.076,141.566,1
1.275,2.035,0.869,0.724,0.563,2.756,0.62,0.347,0.273,2.154,1.275,2.035,0.869,0.724,0.563,2.756,0.62,0.347,0.273,2.154,149.626,1
1.178,2.069,0.877,0.715,0.532,3,0.687,0.409,0.278,2.327,1.178,2.069,0.877,0.715,0.532,3,0.687,0.409,0.278,2.327,135.34,1
1.203,2.084,0.865,0.717,0.524,3.065,0.683,0.383,0.301,2.399,1.203,2.084,0.865,0.717,0.524,3.065,0.683,0.383,0.301,2.399,139.058,1
1.256,2.068,0.866,0.732,0.569,2.807,0.614,0.337,0.278,2.208,1.256,2.068,0.866,0.732,0.569,2.807,0.614,0.337,0.278,2.208,138.101,1
